FacilityLatitude,FacilityLongitude,FacilityName,AddressStateCode,count,Type,flipID,countyName,fipID
55.597611111099994,-131.562875,JORDAN LAKE CABIN,AK,1,CABIN NONELECTRIC,02130,Ketchikan Gateway,02130
35.6708333333,-118.47222222200001,FRENCH GULCH,CA,1,GROUP STANDARD NONELECTRIC,06029,Kern,06029
58.1221861111,-134.4725,YOUNG LAKE (SOUTH) CABIN,AK,1,CABIN NONELECTRIC,02110,Juneau,02110
56.5480555556,-133.187222222,KAH SHEETS LAKE CABIN,AK,1,CABIN NONELECTRIC,02195,Petersburg,02195
57.8736111111,-136.44972222200002,GREENTOP CABIN,AK,1,CABIN NONELECTRIC,02105,Hoonah-Angoon,02105
38.98,-120.32,LOON LAKE CHALET,CA,1,CABIN ELECTRIC,06017,El Dorado,06017
57.0663888889,-135.607338889,FREDS CREEK CABIN,AK,1,CABIN NONELECTRIC,02220,Sitka,02220
60.1975,-149.413333333,DALE CLEMENS CABIN,AK,1,CABIN NONELECTRIC,02122,Kenai Peninsula,02122
39.9254555556,-120.510494444,LIGHTNING TREE,CA,11,STANDARD NONELECTRIC,06063,Plumas,06063
34.5416666667,-119.80916666700001,LOS PRIETOS,CA,38,STANDARD NONELECTRIC;TENT ONLY NONELECTRIC;STANDARD ELECTRIC,06083,Santa Barbara,06083
60.41472222220001,-149.380277778,TRAIL RIVER,AK,93,RV NONELECTRIC;TENT ONLY NONELECTRIC,02122,Kenai Peninsula,02122
37.307777777800005,-119.54416666700001,CEDAR BLUFF,CA,22,STANDARD NONELECTRIC,06039,Madera,06039
39.6294444444,-120.544722222,CHAPMAN,CA,26,STANDARD NONELECTRIC;WALK TO,06091,Sierra,06091
40.8875,-122.3775,ANTLERS,CA,45,STANDARD NONELECTRIC,06089,Shasta,06089
39.1383333333,-120.156111111,WILLIAM KENT CAMPGROUND,CA,81,STANDARD NONELECTRIC;CABIN NONELECTRIC,06061,Placer,06061
39.6666666667,-120.657777778,LAKES BASIN,CA,11,STANDARD NONELECTRIC;GROUP TENT ONLY AREA NONELECTRIC;TENT ONLY NONELECTRIC,06091,Sierra,06091
46.0875,-115.513888889,OHARA,ID,31,STANDARD NONELECTRIC,16049,Idaho,16049
38.6511111111,-120.406111111,CAPPS CROSSING,CA,10,TENT ONLY NONELECTRIC;STANDARD NONELECTRIC;GROUP STANDARD AREA NONELECTRIC,06017,El Dorado,06017
37.3130555556,-119.57,FORKS CAMPGROUND,CA,27,STANDARD NONELECTRIC;TENT ONLY NONELECTRIC,06039,Madera,06039
35.8066666667,-118.452777778,CAMP THREE CAMPGROUND,CA,53,STANDARD NONELECTRIC;WALK TO;GROUP STANDARD NONELECTRIC,06107,Tulare,06107
34.3863888889,-117.689444444,TABLE MOUNTAIN (ANGELES),CA,42,STANDARD NONELECTRIC;GROUP STANDARD NONELECTRIC,06037,Los Angeles,06037
37.3286111111,-119.577777778,RECREATION POINT,CA,4,GROUP TENT ONLY AREA NONELECTRIC,06039,Madera,06039
39.6277777778,-120.64472222200001,BERGER,CA,9,TENT ONLY NONELECTRIC;STANDARD NONELECTRIC,06091,Sierra,06091
40.1833333333,-120.611944444,BOULDER CREEK (CA),CA,44,STANDARD NONELECTRIC,06063,Plumas,06063
39.3941666667,-120.105555556,BOCA CAMPGROUND,CA,23,STANDARD NONELECTRIC;TENT ONLY NONELECTRIC,06057,Nevada,06057
39.5394444444,-120.911388889,RAMSHORN,CA,16,TENT ONLY NONELECTRIC,06091,Sierra,06091
41.3088888889,-123.520833333,PEARCH CREEK CAMPGROUND,CA,10,STANDARD NONELECTRIC,06023,Humboldt,06023
37.3330555556,-119.58527777799999,CRANE VALLEY,CA,7,GROUP STANDARD NONELECTRIC,06039,Madera,06039
45.9227777778,-113.72611111100001,EAST FORK CABIN,MT,1,CABIN ELECTRIC,30081,Ravalli,30081
47.936388888900005,-113.850555556,SWAN LAKE CAMPGROUND,MT,40,STANDARD NONELECTRIC;GROUP STANDARD NONELECTRIC;TENT ONLY NONELECTRIC,30047,Lake,30047
59.8022222222,-147.886388889,SAN JUAN BAY CABIN,AK,1,CABIN NONELECTRIC,02261,Valdez-Cordova,02261
45.0175,-111.96277777799999,VIGILANTE CABIN,MT,1,CABIN ELECTRIC,30057,Madison,30057
33.6558333333,-117.46027777799999,FALCON GROUP,CA,3,GROUP TENT ONLY AREA NONELECTRIC,06059,Orange,06059
35.9541666667,-118.618055556,HOLEY MEADOW,CA,9,TENT ONLY NONELECTRIC,06107,Tulare,06107
40.3669444444,-123.316944444,FOREST GLEN GUARD STATION,CA,1,CABIN NONELECTRIC,06105,Trinity,06105
39.542777777800005,-120.31472222200001,COLD CREEK,CA,11,STANDARD NONELECTRIC;WALK TO,06091,Sierra,06091
45.500277777799994,-110.51666666700001,PINE CREEK CAMPGROUND,MT,26,STANDARD NONELECTRIC;TENT ONLY NONELECTRIC;WALK TO;GROUP STANDARD NONELECTRIC,30067,Park,30067
34.2233333333,-116.975,BLUFF MESA GROUP CAMP,CA,1,GROUP STANDARD NONELECTRIC,06071,San Bernardino,06071
56.2411111111,-133.32,RED BAY LAKE CABIN,AK,1,CABIN NONELECTRIC,02198,Prince of Wales-Hyder,02198
57.3492555556,-134.163077778,PYBUS BAY CABIN,AK,1,CABIN NONELECTRIC,02105,Hoonah-Angoon,02105
46.9941666667,-115.53333333299999,SURVEYORS LOOKOUT,ID,1,CABIN NONELECTRIC,16079,Shoshone,16079
56.6441666667,-131.898888889,MOUNT FLEMER CABIN,AK,1,CABIN NONELECTRIC,02275,Wrangell,02275
47.38555555560001,-115.395555556,SAVENAC BUNKHOUSE,MT,1,CABIN ELECTRIC,30061,Mineral,30061
41.6322222222,-123.081944444,INDIAN SCOTTY GROUP SITE,CA,1,GROUP STANDARD AREA NONELECTRIC,06093,Siskiyou,06093
34.5558333333,-119.753888889,UPPER OSO CAMPGROUND,CA,19,EQUESTRIAN NONELECTRIC;TENT ONLY NONELECTRIC;WALK TO;STANDARD NONELECTRIC,06083,Santa Barbara,06083
56.980555555600006,-135.35055555600002,SAMSING COVE CABIN,AK,1,CABIN NONELECTRIC,02220,Sitka,02220
45.04,-111.285833333,WAPITI CABIN,MT,1,CABIN NONELECTRIC,30031,Gallatin,30031
60.7830555556,-149.678055556,CARIBOU CREEK CABIN,AK,1,CABIN NONELECTRIC,02122,Kenai Peninsula,02122
44.803888888900005,-111.88916666700001,WEST FORK CABIN (S OF ENNIS),MT,1,CABIN NONELECTRIC,30057,Madison,30057
55.223213888900005,-131.15513055600002,ALAVA BAY CABIN,AK,1,CABIN NONELECTRIC,02130,Ketchikan Gateway,02130
57.7033333333,-135.714722222,MOSER ISLAND CABIN,AK,1,CABIN NONELECTRIC,02220,Sitka,02220
45.4266666667,-111.206388889,GARNET MOUNTAIN FIRE LOOKOUT,MT,1,CABIN NONELECTRIC,30031,Gallatin,30031
32.8502777778,-116.42,WOODED HILL GROUP,CA,1,GROUP RV AREA NONELECTRIC,06073,San Diego,06073
56.5780555556,-132.36583333299998,GARNET LEDGE CABIN,AK,1,CABIN NONELECTRIC,02275,Wrangell,02275
34.5391666667,-119.791111111,SAGE HILL,CA,5,GROUP STANDARD NONELECTRIC;GROUP EQUESTRIAN,06083,Santa Barbara,06083
45.2491666667,-105.9325,DIAMOND BUTTE LOOKOUT,MT,1,CABIN NONELECTRIC,30075,Powder River,30075
48.67694444439999,-115.19,MCGUIRE MTN. LOOKOUT RENTAL,MT,1,CABIN NONELECTRIC,30053,Lincoln,30053
48.8452777778,-116.101944444,DEER RIDGE LOOKOUT,ID,1,CABIN NONELECTRIC,16021,Boundary,16021
60.466388888900006,-146.438055556,DOUBLE BAY CABIN,AK,1,CABIN NONELECTRIC,02261,Valdez-Cordova,02261
58.3123888889,-133.956861111,TURNER LAKE WEST CABIN,AK,1,CABIN NONELECTRIC,02110,Juneau,02110
55.455,-133.35777777799998,POINT AMARGURA CABIN,AK,1,CABIN NONELECTRIC,02198,Prince of Wales-Hyder,02198
46.839444444399994,-110.973888889,CALF CREEK CABIN,MT,1,CABIN NONELECTRIC,30059,Meagher,30059
56.165,-132.689166667,STEAMER BAY CABIN,AK,1,CABIN NONELECTRIC,02275,Wrangell,02275
57.8186111111,-136.152777778,GOULDING LAKE CABIN,AK,1,CABIN NONELECTRIC,02220,Sitka,02220
56.8683333333,-133.317222222,SALT CHUCK EAST CABIN,AK,1,CABIN NONELECTRIC,02195,Petersburg,02195
56.0113888889,-131.565,REFLECTION LAKE CABIN,AK,1,CABIN NONELECTRIC,02130,Ketchikan Gateway,02130
55.53972222220001,-132.855,BLACK BEAR LAKE CABIN,AK,1,CABIN NONELECTRIC,02198,Prince of Wales-Hyder,02198
48.83722222220001,-114.351666667,SCHNAUS CABIN,MT,1,CABIN NONELECTRIC,30029,Flathead,30029
55.6183333333,-131.483333333,PATCHING LAKE CABIN,AK,1,CABIN NONELECTRIC,02130,Ketchikan Gateway,02130
56.9613555556,-135.147286111,SALMON LAKE CABIN SITKA,AK,1,CABIN NONELECTRIC,02220,Sitka,02220
57.2427777778,-135.397777778,ALLAN POINT CABIN,AK,1,CABIN NONELECTRIC,02220,Sitka,02220
55.93722222220001,-131.806666667,MCDONALD LAKE CABIN,AK,1,CABIN NONELECTRIC,02130,Ketchikan Gateway,02130
60.692777777799996,-148.39833333299998,PAULSON BAY CABIN,AK,1,CABIN NONELECTRIC,02261,Valdez-Cordova,02261
57.4211111111,-135.71943333299998,SULOIA LAKE CABIN,AK,1,CABIN NONELECTRIC,02220,Sitka,02220
40.1877777778,-121.683333333,MCCARTHY POINT LOOKOUT,CA,1,CABIN NONELECTRIC,06103,Tehama,06103
55.571944444399996,-131.519444444,SOUTHEAST HECKMAN CABIN,AK,1,CABIN NONELECTRIC,02130,Ketchikan Gateway,02130
46.978611111099994,-112.531388889,ASPEN GROVE GROUP USE AREA,MT,1,GROUP STANDARD NONELECTRIC,30049,Lewis and Clark,30049
46.822222222200004,-111.679444444,INDIAN FLATS CABIN,MT,1,CABIN NONELECTRIC,30049,Lewis and Clark,30049
57.581938888900005,-134.273927778,JIMS LAKE CABIN,AK,1,CABIN NONELECTRIC,02105,Hoonah-Angoon,02105
57.5144444444,-135.041944444,SITKOH LAKE (EAST) CABIN,AK,1,CABIN NONELECTRIC,02220,Sitka,02220
56.763055555600005,-132.936666667,RAVENS ROOST CABIN,AK,1,CABIN NONELECTRIC,02195,Petersburg,02195
58.1344472222,-134.494405556,YOUNG LAKE (NORTH) CABIN,AK,1,CABIN NONELECTRIC,02110,Juneau,02110
56.6193,-132.5137,LITTLE DRY ISLAND CABIN,AK,1,CABIN NONELECTRIC,02275,Wrangell,02275
46.7872222222,-115.303333333,COLD SPRINGS PEAK CABIN,ID,1,CABIN NONELECTRIC,16035,Clearwater,16035
34.292222222199996,-116.864444444,TANGLEWOOD GROUP CAMP,CA,1,GROUP TENT ONLY AREA NONELECTRIC,06071,San Bernardino,06071
34.2233333333,-116.806111111,GREEN SPOT EQUESTRIAN GROUP CAMP,CA,1,GROUP STANDARD NONELECTRIC,06071,San Bernardino,06071
56.64361111109999,-133.721666667,DEVILS ELBOW CABIN,AK,1,CABIN NONELECTRIC,02195,Petersburg,02195
48.8736111111,-114.37666666700001,FORD CABIN,MT,1,CABIN NONELECTRIC,30029,Flathead,30029
55.0941666667,-130.644444444,HUGH SMITH LAKE CABIN,AK,1,CABIN NONELECTRIC,02130,Ketchikan Gateway,02130
61.0511111111,-149.10888888899999,CROW PASS CABIN,AK,1,CABIN NONELECTRIC,02020,Anchorage,02020
39.2705555556,-120.658888889,NORTH FORK (CA),CA,17,STANDARD NONELECTRIC;TENT ONLY NONELECTRIC,06061,Placer,06061
37.6822222222,-119.089444444,AGNEW MEADOWS GROUP CAMP,CA,4,GROUP STANDARD NONELECTRIC,06039,Madera,06039
40.8666666667,-122.253055556,HIRZ BAY,CA,47,STANDARD NONELECTRIC,06089,Shasta,06089
38.865833333299996,-120.405,SUNSET-UNION VALLEY,CA,75,STANDARD NONELECTRIC;TENT ONLY NONELECTRIC,06017,El Dorado,06017
45.751111111099995,-113.95083333299999,INDIAN TREES CAMPGROUND,MT,15,RV NONELECTRIC;TENT ONLY NONELECTRIC,30081,Ravalli,30081
36.8027777778,-118.93694444399999,PRINCESS,CA,90,TENT ONLY NONELECTRIC;STANDARD NONELECTRIC,06019,Fresno,06019
36.7747222222,-118.34555555600001,ONION VALLEY,CA,17,STANDARD NONELECTRIC;WALK TO;TENT ONLY NONELECTRIC,06027,Inyo,06027
34.5119444444,-119.27361111100001,WHEELER GORGE,CA,67,STANDARD NONELECTRIC,06111,Ventura,06111
40.9272222222,-122.248055556,PINE POINT (CA),CA,1,GROUP STANDARD NONELECTRIC,06089,Shasta,06089
60.3834833333,-144.5889,MARTIN LAKE CABIN,AK,1,CABIN NONELECTRIC,02261,Valdez-Cordova,02261
36.5976111111,-118.184805556,LONE PINE,CA,28,STANDARD NONELECTRIC;WALK TO;GROUP TENT ONLY AREA NONELECTRIC,06027,Inyo,06027
37.4706472222,-119.642733333,SUMMERDALE CAMPGROUND,CA,59,STANDARD NONELECTRIC,06043,Mariposa,06043
39.1138888889,-120.423888889,FRENCH MEADOWS,CA,75,STANDARD NONELECTRIC,06061,Placer,06061
34.2447222222,-117.06194444399999,GREEN VALLEY,CA,37,TENT ONLY NONELECTRIC;STANDARD NONELECTRIC,06071,San Bernardino,06071
32.730277777800005,-116.4825,BOULDER OAKS EQST,CA,13,EQUESTRIAN NONELECTRIC,06073,San Diego,06073
38.9819444444,-119.948611111,Nevada Beach Campground and Day Use Pavilion,CA,54,STANDARD NONELECTRIC,32005,Douglas,32005
55.479444444399995,-130.58277777799998,WILSON NARROWS CABIN,AK,1,CABIN NONELECTRIC,02130,Ketchikan Gateway,02130
36.6647222222,-118.83166666700001,STONY CREEK SEQUOIA,CA,47,TENT ONLY NONELECTRIC;STANDARD NONELECTRIC;WALK TO,06107,Tulare,06107
45.485,-110.967777778,HOOD CREEK CAMPGROUND,MT,26,STANDARD NONELECTRIC;GROUP STANDARD NONELECTRIC,30031,Gallatin,30031
32.8869444444,-116.45555555600001,EL PRADO GROUP,CA,5,GROUP TENT ONLY AREA NONELECTRIC;GROUP STANDARD NONELECTRIC,06073,San Diego,06073
61.0822222222,-147.861111111,COGHILL LAKE CABIN,AK,1,CABIN NONELECTRIC,02261,Valdez-Cordova,02261
57.665194444399994,-135.009361111,KOOK LAKE CABIN,AK,1,CABIN NONELECTRIC,02220,Sitka,02220
34.2083138889,-117.046833333,SHADY COVE GROUP CAMPGROUND,CA,3,GROUP TENT ONLY AREA NONELECTRIC,06071,San Bernardino,06071
40.8747222222,-122.2375,DEKKAS ROCK,CA,1,GROUP STANDARD NONELECTRIC,06089,Shasta,06089
33.3127777778,-116.86472222200001,CRESTLINE GROUP,CA,1,GROUP TENT ONLY AREA NONELECTRIC,06073,San Diego,06073
39.306388888899995,-120.519444444,BIG BEND GROUP (YUBA RIVER),CA,2,GROUP STANDARD NONELECTRIC,06061,Placer,06061
34.2233333333,-116.975,BOULDER GROUP CAMP,CA,1,GROUP STANDARD NONELECTRIC,06071,San Bernardino,06071
38.9291666667,-120.325,VAN VLECK BUNKHOUSE,CA,1,CABIN NONELECTRIC,06017,El Dorado,06017
46.5041666667,-111.208333333,THOMPSON GUARD STATION,MT,1,CABIN NONELECTRIC,30059,Meagher,30059
59.8788888889,-147.455,LOG JAM BAY CABIN,AK,1,CABIN NONELECTRIC,02261,Valdez-Cordova,02261
61.0003,-146.510133333,JACK BAY CABIN,AK,1,CABIN NONELECTRIC,02261,Valdez-Cordova,02261
60.2161111111,-147.28916666700002,PORT CHALMERS CABIN,AK,1,CABIN NONELECTRIC,02261,Valdez-Cordova,02261
56.7052777778,-134.92388888899998,AVOSS LAKE CABIN,AK,1,CABIN NONELECTRIC,02220,Sitka,02220
34.1755555556,-116.8625,LOBO GROUP,CA,2,GROUP STANDARD NONELECTRIC,06071,San Bernardino,06071
40.8666666667,-122.253055556,HIRZ BAY GROUP 2,CA,1,GROUP STANDARD NONELECTRIC,06089,Shasta,06089
56.8455555556,-133.688611111,BIG JOHN BAY CABIN,AK,1,CABIN NONELECTRIC,02195,Petersburg,02195
60.570388888900005,-149.875694444,ROMIG CABIN,AK,1,CABIN NONELECTRIC,02122,Kenai Peninsula,02122
59.4133333333,-139.093888889,MIDDLE DANGEROUS RIVER CABIN,AK,1,CABIN NONELECTRIC,02282,Yakutat,02282
56.060277777799996,-131.466111111,EAGLE LAKE CABIN,AK,1,CABIN NONELECTRIC,02275,Wrangell,02275
38.755,-120.275,HARVEY WEST CABIN,CA,1,CABIN NONELECTRIC,06017,El Dorado,06017
55.5816666667,-132.668611111,SALMON LAKE CABIN THORNE BAY,AK,1,CABIN NONELECTRIC,02198,Prince of Wales-Hyder,02198
60.3486111111,-149.073333333,LOWER PARADISE LAKE CABIN,AK,1,CABIN NONELECTRIC,02122,Kenai Peninsula,02122
38.8791666667,-120.3625,BIG SILVER GROUP,CA,1,GROUP STANDARD NONELECTRIC,06017,El Dorado,06017
59.29722222220001,-139.08583333299998,ITALIO RIVER CABIN,AK,1,CABIN NONELECTRIC,02282,Yakutat,02282
39.623611111100004,-120.61222222200001,SALMON CREEK,CA,32,TENT ONLY NONELECTRIC;STANDARD NONELECTRIC,06091,Sierra,06091
47.60972222220001,-93.5769444444,CLUBHOUSE LAKE,MN,28,STANDARD NONELECTRIC,27061,Itasca,27061
46.46,-84.7794444444,BAY VIEW,MI,24,STANDARD NONELECTRIC;WALK TO,26033,Chippewa,26033
47.1358333333,-94.4566666667,STONY POINT,MN,43,STANDARD ELECTRIC;WALK TO,27021,Cass,27021
40.59575,-105.842852778,CHAMBERS LAKE,CO,51,STANDARD NONELECTRIC;TENT ONLY NONELECTRIC,08069,Larimer,08069
44.49694444439999,-111.34,FLAT ROCK (IDAHO),ID,16,STANDARD ELECTRIC;STANDARD NONELECTRIC,16043,Fremont,16043
39.5663888889,-120.599166667,WILD PLUM,CA,46,TENT ONLY NONELECTRIC;STANDARD NONELECTRIC,06091,Sierra,06091
40.8927777778,-109.45416666700001,FIREFIGHTERS CAMPGROUND,UT,60,STANDARD NONELECTRIC,49009,Daggett,49009
38.9527777778,-78.7347222222,Trout Pond Recreation Area,WV,37,STANDARD ELECTRIC;STANDARD NONELECTRIC;GROUP STANDARD AREA NONELECTRIC,54031,Hardy,54031
44.7152777778,-107.46138888899999,TIE FLUME,WY,26,STANDARD NONELECTRIC,56033,Sheridan,56033
39.8794444444,-106.277222222,COW CREEK SOUTH,CO,44,STANDARD NONELECTRIC,08117,Summit,08117
38.7141666667,-106.222777778,MOUNT PRINCETON,CO,19,STANDARD NONELECTRIC;RV NONELECTRIC;TENT ONLY NONELECTRIC,08015,Chaffee,08015
33.8408333333,-95.5341666667,SANDERS COVE,TX,89,STANDARD ELECTRIC;TENT ONLY NONELECTRIC;STANDARD NONELECTRIC,48277,Lamar,48277
45.640277777799994,-105.97611111100001,WHITETAIL CABIN,MT,1,CABIN ELECTRIC,30075,Powder River,30075
37.7466666667,-112.585555556,WHITE BRIDGE,UT,29,STANDARD NONELECTRIC,49017,Garfield,49017
44.1191666667,-86.4275,LAKE MICHIGAN AT MANISTEE,MI,53,STANDARD NONELECTRIC;GROUP STANDARD NONELECTRIC,26105,Mason,26105
40.9655555556,-110.387222222,BRIDGER LAKE CAMPGROUND,UT,30,STANDARD NONELECTRIC;RV NONELECTRIC,49043,Summit,49043
34.733611111100004,-90.06888888889999,HERNANDO POINT,MS,76,STANDARD ELECTRIC,28033,DeSoto,28033
39.2735611111,-106.348686111,FATHER DYER,CO,23,STANDARD NONELECTRIC,08065,Lake,08065
41.3772222222,-123.451388889,OAK BOTTOM CAMPGROUND,CA,26,STANDARD NONELECTRIC,06093,Siskiyou,06093
45.937466666700004,-86.70708888889999,FLOWING WELL CAMPGROUND,MI,6,STANDARD NONELECTRIC,26041,Delta,26041
42.5591666667,-111.29694444399999,SUMMIT VIEW CAMPGROUND,ID,21,GROUP STANDARD NONELECTRIC;STANDARD NONELECTRIC,16007,Bear Lake,16007
48.3325,-113.949444444,EMERY BAY CAMPGROUND,MT,28,STANDARD NONELECTRIC;GROUP STANDARD NONELECTRIC,30029,Flathead,30029
29.182222222199997,-81.7125,JUNIPER SPRINGS REC AREA,FL,78,STANDARD NONELECTRIC;TENT ONLY NONELECTRIC,12083,Marion,12083
35.535277777800005,-118.706944444,OAK FLAT LOOKOUT,CA,1,CABIN NONELECTRIC,06029,Kern,06029
36.7188888889,-118.835,BIG MEADOWS CABIN,CA,1,CABIN ELECTRIC,06107,Tulare,06107
36.862222222199996,-119.28861111100001,CAMP FOUR AND HALF CABIN,CA,1,CABIN NONELECTRIC,06019,Fresno,06019
32.4119444444,-110.73194444399999,WHITETAIL CAMPGROUND,AZ,5,GROUP STANDARD ELECTRIC,04019,Pima,04019
47.178333333299996,-114.9075,THOMPSON PEAK LOOKOUT TOWER,MT,1,CABIN ELECTRIC,30061,Mineral,30061
40.9294444444,-109.47777777799999,JARVIES FAMILY BOAT IN,UT,8,BOAT IN,49009,Daggett,49009
48.2622222222,-113.415,ZIPS PLACE CABIN,MT,1,CABIN ELECTRIC,30029,Flathead,30029
47.9125,-115.896388889,GEM PEAK LOOKOUT RENTAL,MT,1,CABIN NONELECTRIC,30089,Sanders,30089
48.3819444444,-114.71,STAR MEADOWS GUARD STATION,MT,1,CABIN ELECTRIC,30029,Flathead,30029
39.3319444444,-105.316666667,MEADOWS GROUP CAMPGROUND,CO,2,GROUP STANDARD NONELECTRIC,08059,Jefferson,08059
40.2333333333,-122.916944444,POST CREEK GUARD STATION,CA,1,CABIN NONELECTRIC,06103,Tehama,06103
45.6425,-113.82222222200001,MAY CREEK CABIN,MT,1,CABIN NONELECTRIC,30001,Beaverhead,30001
44.1483333333,-106.95305555600001,LOST CABIN CAMPGROUND,WY,19,STANDARD NONELECTRIC,56019,Johnson,56019
40.6455555556,-111.64611111100001,JORDAN PINES,UT,4,GROUP TENT ONLY AREA NONELECTRIC;GROUP STANDARD NONELECTRIC,49035,Salt Lake,49035
46.3238888889,-111.744444444,EAGLE GUARD STATION,MT,1,CABIN NONELECTRIC,30007,Broadwater,30007
42.3511111111,-112.26444444399999,MALAD SUMMIT GUARD STATION,ID,1,CABIN NONELECTRIC,16005,Bannock,16005
47.1922222222,-113.49388888899999,BIG LARCH CAMPGROUND,MT,2,GROUP STANDARD NONELECTRIC,30063,Missoula,30063
47.75305555560001,-92.47222222219999,PFEIFFER LAKE,MN,4,STANDARD NONELECTRIC,27137,St. Louis,27137
38.582777777800004,-106.22,ANGEL OF SHAVANO GROUP,CO,1,GROUP STANDARD NONELECTRIC,08015,Chaffee,08015
45.068055555600004,-116.166944444,GROUSE CAMPGROUND,ID,21,STANDARD NONELECTRIC,16003,Adams,16003
35.4513888889,-80.0727777778,BADIN LAKE GROUP CAMP,NC,3,GROUP STANDARD NONELECTRIC,37123,Montgomery,37123
45.772777777799995,-88.5408333333,MORGAN LAKE CAMPGROUND AND GROUP SITE,WI,9,GROUP STANDARD AREA NONELECTRIC;RV NONELECTRIC,55037,Florence,55037
45.994722222200004,-112.823055556,HIGH RYE CABIN,MT,1,CABIN NONELECTRIC,30093,Silver Bow,30093
45.6908333333,-112.425,HELLS CANYON GUARD STATION,MT,1,CABIN NONELECTRIC,30057,Madison,30057
47.0163888889,-110.498055556,DRY WOLF CABIN,MT,1,CABIN NONELECTRIC,30045,Judith Basin,30045
46.103611111099994,-115.55916666700001,JOHNSON BAR GROUP SITE,ID,1,GROUP STANDARD NONELECTRIC,16049,Idaho,16049
48.836111111099996,-115.929166667,MT. BALDY-BUCKHORN RIDGE,MT,1,CABIN NONELECTRIC,30053,Lincoln,30053
46.4483333333,-115.331388889,LIZ BUTTE CABIN,ID,1,CABIN NONELECTRIC,16049,Idaho,16049
47.9008333333,-115.038333333,BEND GUARD STATION,MT,1,CABIN ELECTRIC,30089,Sanders,30089
46.2291666667,-113.570833333,WEST FORK OF ROCK CREEK CABIN,MT,1,CABIN NONELECTRIC,30039,Granite,30039
34.8155555556,-119.098333333,MCGILL CAMPGROUND,CA,2,GROUP STANDARD NONELECTRIC,06029,Kern,06029
46.0577777778,-86.54972222219999,CAMP SEVEN LAKE CAMPGROUND,MI,38,STANDARD NONELECTRIC;STANDARD ELECTRIC,26041,Delta,26041
31.946152777800002,-96.71671111110001,LIBERTY HILL (Navarro Mills Lake),TX,101,STANDARD ELECTRIC;OVERNIGHT SHELTER ELECTRIC;TENT ONLY NONELECTRIC;STANDARD NONELECTRIC;GROUP STANDARD ELECTRIC,48349,Navarro,48349
40.0583333333,-107.449722222,NORTH FORK CAMPGROUND,CO,28,STANDARD NONELECTRIC,08103,Rio Blanco,08103
43.9808194444,-103.472286111,SHERIDAN LAKE,SD,91,STANDARD NONELECTRIC;TENT ONLY NONELECTRIC,46103,Pennington,46103
36.6397222222,-93.0458333333,BEAVER CREEK (MO),MO,33,STANDARD ELECTRIC,29213,Taney,29213
32.7994444444,-94.5919444444,ALLEY CREEK CAMP,TX,80,TENT ONLY NONELECTRIC;STANDARD ELECTRIC;RV ELECTRIC;GROUP STANDARD ELECTRIC,48315,Marion,48315
31.6744444444,-85.0641666667,COTTON HILL,GA,102,TENT ONLY ELECTRIC;STANDARD ELECTRIC,13061,Clay,13061
38.8494444444,-120.231111111,WRIGHTS LAKE,CA,65,TENT ONLY NONELECTRIC;STANDARD NONELECTRIC;WALK TO,06017,El Dorado,06017
35.917222222199996,-121.465,PLASKETT CREEK CAMPGROUND,CA,46,STANDARD NONELECTRIC;GROUP STANDARD NONELECTRIC,06053,Monterey,06053
44.3519444444,-70.9841666667,HASTINGS CAMPGROUND,ME,14,STANDARD NONELECTRIC,23017,Oxford,23017
39.262222222199995,-106.35277777799999,SILVER DOLLAR,CO,39,STANDARD NONELECTRIC,08065,Lake,08065
44.1408333333,-114.911111111,OUTLET CAMPGROUND,ID,18,STANDARD NONELECTRIC,16037,Custer,16037
32.115833333299996,-87.38972222219999,MILLERS FERRY CAMPGROUND,AL,66,STANDARD ELECTRIC,01131,Wilcox,01131
39.1455555556,-111.455277778,FERRON RESERVOIR,UT,18,STANDARD NONELECTRIC;GROUP STANDARD NONELECTRIC,49039,Sanpete,49039
40.1688888889,-111.47527777799999,CHERRY,UT,18,STANDARD NONELECTRIC;GROUP TENT ONLY AREA NONELECTRIC,49049,Utah,49049
33.3583333333,-94.1916666667,CLEAR SPRING,TX,116,STANDARD ELECTRIC;STANDARD NONELECTRIC;GROUP STANDARD ELECTRIC,48037,Bowie,48037
44.3388888889,-71.2186111111,BARNES FIELD CAMPGROUND,NH,11,GROUP STANDARD NONELECTRIC;GROUP TENT ONLY AREA NONELECTRIC,33007,Coos,33007
37.6488888889,-119.073611111,PUMICE FLAT GROUP CAMP,CA,4,GROUP STANDARD NONELECTRIC,06039,Madera,06039
44.288888888900004,-115.03194444399999,ELK CREEK CAMPGROUND (SAWTOOTH NF),ID,1,GROUP STANDARD NONELECTRIC,16037,Custer,16037
33.7886111111,-116.737777778,FERN BASIN,CA,15,STANDARD NONELECTRIC,06065,Riverside,06065
31.8261111111,-99.5658333333,FLATROCK (TEXAS),TX,64,STANDARD ELECTRIC;OVERNIGHT SHELTER ELECTRIC;GROUP STANDARD NONELECTRIC;OVERNIGHT SHELTER NONELECTRIC,48083,Coleman,48083
34.2716666667,-93.2041666667,ARLIE MOORE,AR,87,RV ELECTRIC;STANDARD ELECTRIC;TENT ONLY ELECTRIC,05019,Clark,05019
