FacilityLatitude,FacilityLongitude,FacilityName,count,type
39.1144444444,-120.158611111,KASPIAN CAMPGROUND,9,WALK TO
34.155555555599996,-116.78305555600001,SKYLINE,1,GROUP STANDARD NONELECTRIC
44.28972222220001,-119.131388889,FALL MOUNTAIN LOOKOUT CABIN,1,CABIN ELECTRIC
42.0161111111,-123.459444444,BOLAN MOUNTAIN LOOKOUT,1,CABIN NONELECTRIC
42.4083333333,-122.39166666700001,WILLOW PRAIRIE CABIN,1,CABIN NONELECTRIC
40.8513888889,-122.85027777799999,STONEY GROUP SHASTA-TRINITY,1,GROUP STANDARD NONELECTRIC
39.3122222222,-111.429444444,SEELY CREEK GUARD STATION,1,CABIN NONELECTRIC
44.377222222200004,-123.75861111100001,RIVER EDGE,1,GROUP STANDARD NONELECTRIC
39.4663888889,-120.128611111,LOGGER CAMPGROUND,202,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
60.7866666667,-148.8775,WILLIWAW CAMPGROUND,19,"RV NONELECTRIC,STANDARD NONELECTRIC"
60.63555555560001,-149.49583333299998,TENDERFOOT CREEK,36,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
39.7352777778,-120.95305555600001,HORSE CAMPGROUND,10,EQUESTRIAN NONELECTRIC
45.115277777799996,-121.770555556,OAK FORK ,50,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC,CABIN NONELECTRIC"
43.583055555600005,-124.184722222,EEL CREEK CAMPGROUND,52,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
39.8847222222,-120.23666666700001,COTTONWOOD (CA),14,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC"
37.2525,-119.176944444,CATAVEE,24,STANDARD NONELECTRIC
37.5525,-118.679166667,FRENCH CAMP,51,"STANDARD NONELECTRIC,RV NONELECTRIC,TENT ONLY NONELECTRIC"
39.5008333333,-120.5325,EAST MEADOW CAMPGROUND,44,STANDARD NONELECTRIC
35.6491666667,-118.425,PARADISE COVE,50,STANDARD NONELECTRIC
39.1388888889,-120.792222222,GIANT GAP,25,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
46.501944444399996,-114.717222222,POWELL CAMPGROUND,35,"STANDARD ELECTRIC,STANDARD NONELECTRIC"
43.8819444444,-124.12166666700001,TYEE CAMPGROUND,15,STANDARD NONELECTRIC
38.5338888889,-120.218888889,BEAR RIVER GROUP CAMPGROUND,4,GROUP TENT ONLY AREA NONELECTRIC
43.796388888900005,-124.1475,TAHKENITCH CAMPGROUND,30,"TENT ONLY NONELECTRIC,STANDARD NONELECTRIC"
37.2380555556,-119.22777777799999,UPPER BILLY CREEK CG,43,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
40.8483333333,-122.34583333299999,NELSON POINT,1,GROUP STANDARD NONELECTRIC
38.76,-120.520555556,SOUTH FORK GROUP (CA),1,GROUP STANDARD NONELECTRIC
44.578611111099995,-121.67972222200001,SHEEP SPRINGS HORSE CAMP,11,EQUESTRIAN NONELECTRIC
60.4077777778,-149.35972222200002,PTARMIGAN CREEK,13,STANDARD NONELECTRIC
40.9158333333,-122.240833333,ELLERY CREEK,14,STANDARD NONELECTRIC
45.0775,-122.04333333299999,RAINBOW (OR),17,TENT ONLY NONELECTRIC
43.494444444399996,-121.961944444,Simax Group Camp,4,"GROUP STANDARD NONELECTRIC,GROUP STANDARD ELECTRIC"
36.1208333333,-118.547222222,QUAKING ASPEN,39,"YURT,STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC,GROUP TENT ONLY AREA NONELECTRIC"
59.63,-139.39583333299998,SITUK LAKE CABIN,1,CABIN NONELECTRIC
36.1291666667,-118.618055556,COY FLAT,19,STANDARD NONELECTRIC
60.42,-145.471388889,TIEDEMAN SLOUGH CABIN,1,CABIN NONELECTRIC
57.1382888889,-135.566138889,BRENTS BEACH CABIN,1,CABIN NONELECTRIC
38.5330555556,-120.234722222,SOUTH SHORE CAMPGROUND,11,"TENT ONLY NONELECTRIC,STANDARD NONELECTRIC"
45.7977777778,-121.63916666700001,Moss Creek campground,17,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
55.561388888900005,-132.610833333,KARTA LAKE CABIN,1,CABIN NONELECTRIC
38.4163888889,-120.105,LODGEPOLE GROUP LAKE ALPINE,2,GROUP STANDARD NONELECTRIC
60.8430555556,-148.39583333299998,PIGOT BAY CABIN,1,CABIN NONELECTRIC
55.958055555600005,-133.204444444,SARKAR LAKE CABIN,1,CABIN NONELECTRIC
56.1866666667,-131.886388889,ANAN BAY CABIN,1,CABIN NONELECTRIC
46.113055555600006,-110.471388889,PORCUPINE CABIN,1,CABIN NONELECTRIC
40.5486111111,-120.781388889,WEST EAGLE CAMPGROUND,2,GROUP STANDARD NONELECTRIC
60.476388888900004,-149.574444444,CRESCENT LAKE CABIN,1,CABIN NONELECTRIC
57.068055555600004,-134.893888889,BARANOF LAKE CABIN,1,CABIN NONELECTRIC
57.7013833333,-134.27785,LITTLE SHAHEEN CABIN,1,CABIN NONELECTRIC
55.0275,-130.54,HUMPBACK LAKE CABIN,1,CABIN NONELECTRIC
59.556263888900006,-139.512263889,EAGLE CABIN,1,CABIN NONELECTRIC
37.686111111100004,-119.093611111,AGNEW HORSE CAMP,9,EQUESTRIAN NONELECTRIC
57.4669444444,-135.27,APPLETON COVE CABIN,1,CABIN NONELECTRIC
60.576194444399995,-149.872027778,JUNEAU LAKE CABIN,1,CABIN NONELECTRIC
57.4035888889,-135.107611111,LAKE EVA CABIN,1,CABIN NONELECTRIC
46.00305555560001,-110.441388889,IBEX CABIN,1,CABIN NONELECTRIC
47.5933333333,-123.113611111,HAMMA HAMMA CABIN,1,CABIN NONELECTRIC
56.952777777799994,-133.276944444,PORTAGE BAY CABIN,1,CABIN NONELECTRIC
58.769444444399994,-134.931944444,BERNERS BAY CABIN,1,CABIN NONELECTRIC
56.8388888889,-133.372222222,TOWERS ARM CABIN,1,CABIN NONELECTRIC
60.3570277778,-149.891638889,UPPER RUSSIAN LAKE CABIN,1,CABIN NONELECTRIC
56.6117833333,-132.492566667,GUT ISLAND 1 CABIN,1,CABIN NONELECTRIC
56.6124333333,-132.493116667,GUT ISLAND 2 CABIN,1,CABIN NONELECTRIC
56.0108333333,-132.974444444,BARNES LAKE CABIN,1,CABIN NONELECTRIC
55.455,-130.905833333,WINSTANLEY ISLAND CABIN,1,CABIN NONELECTRIC
46.06555555560001,-114.24388888899999,WOODS CABIN,1,CABIN NONELECTRIC
55.0225,-132.170555556,KEGAN COVE CABIN,1,CABIN NONELECTRIC
59.2016666667,-138.45111111100002,ALSEK RIVER CABIN,1,CABIN NONELECTRIC
45.2894444444,-110.545277778,MILL CREEK CABIN,1,CABIN ELECTRIC
58.313611111099995,-133.705555556,TURNER LAKE EAST CABIN,1,CABIN NONELECTRIC
56.12472222220001,-131.883611111,ANAN LAKE CABIN,1,CABIN NONELECTRIC
56.2625,-133.1925,SALMON BAY LAKE CABIN,1,CABIN NONELECTRIC
59.248333333299996,-138.502777778,TANIS MESA SOUTH CABIN,1,CABIN NONELECTRIC
55.8925,-131.649166667,BLIND PASS CABIN,1,CABIN NONELECTRIC
39.8958333333,-120.176388889,SPRING CREEK,15,STANDARD NONELECTRIC
46.942777777799996,-121.325555556,PLEASANT VALLEY CAMPGROUND,17,STANDARD NONELECTRIC
43.796388888900005,-121.760833333,Crane Prairie Campground,132,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC"
39.2991666667,-120.203611111,GRANITE FLAT (CALIFORNIA),73,"STANDARD NONELECTRIC,WALK TO"
43.880555555600004,-124.140277778,LAGOON CAMPGROUND,41,STANDARD NONELECTRIC
43.875277777799994,-124.14416666700001,WAXMYRTLE CAMPGROUND,57,STANDARD NONELECTRIC
39.490833333299996,-120.24388888899999,UPPER LITTLE TRUCKEE,22,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC"
37.4402777778,-119.543888889,KELTY MEADOW,7,STANDARD NONELECTRIC
37.2972222222,-119.533888889,WISHON BASS LAKE,47,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
40.1952777778,-120.61722222200001,LONE ROCK (CA),87,STANDARD NONELECTRIC
35.8777777778,-118.456388889,GOLDLEDGE CAMPGROUND,37,"STANDARD NONELECTRIC,WALK TO"
35.6516666667,-118.486111111,PIONEER POINT,77,STANDARD NONELECTRIC
42.2911111111,-120.19222222200001,ASPEN CABIN,1,CABIN NONELECTRIC
39.887222222199995,-120.4725,GRIZZLY,17,STANDARD NONELECTRIC
37.2911111111,-119.35944444399999,ROCK CREEK (SIERRA NATL FORES,18,STANDARD NONELECTRIC
43.7966666667,-124.1475,TAHKENITCH LANDING,28,STANDARD NONELECTRIC
37.2527777778,-119.17777777799999,KINNIKINNICK,27,STANDARD NONELECTRIC
46.6933333333,-120.9075,Windy Point Campground,14,STANDARD NONELECTRIC
39.1444444444,-120.78472222200001,SHIRTTAIL CREEK,21,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
43.58111111109999,-122.641388889,MUSICK GUARD STATION,1,CABIN NONELECTRIC
37.358611111100004,-118.9975,MONO CREEK,14,STANDARD NONELECTRIC
37.2519444444,-119.176944444,DEER CREEK,28,STANDARD NONELECTRIC
44.175,-122.175,MCKENZIE BRIDGE,19,STANDARD NONELECTRIC
46.9811111111,-121.139722222,INDIAN FLAT GROUP SITE,1,GROUP STANDARD AREA NONELECTRIC
46.000277777799994,-121.546388889,PETERSON PRAIRIE GUARD STATION,1,CABIN NONELECTRIC
42.6141666667,-120.78888888899999,BALD BUTTE LOOKOUT,1,CABIN NONELECTRIC
45.6416666667,-121.930833333,EAGLE CREEK OVERLOOK GRP SITE,1,GROUP STANDARD AREA NONELECTRIC
45.32305555560001,-121.47222222200001,FLAG POINT LOOKOUT,1,CABIN NONELECTRIC
37.405,-119.560555556,SOQUEL CAMPGROUND,11,STANDARD NONELECTRIC
44.18722222220001,-119.32277777799999,DEER CREEK GUARD STATION CABIN,1,CABIN NONELECTRIC
45.4047222222,-121.458333333,FIVEMILE BUTTE LOOKOUT,1,CABIN NONELECTRIC
44.7969444444,-118.498055556,CARETAKERS CABIN,1,CABIN ELECTRIC
39.4866666667,-120.5475,SILVERTIP GROUP,2,GROUP TENT ONLY AREA NONELECTRIC
47.5638888889,-120.78083333299999,BRIDGE CREEK GROUP SITE,1,GROUP STANDARD NONELECTRIC
47.0113888889,-121.13027777799999,KANER FLAT GROUP SITE,1,GROUP STANDARD AREA NONELECTRIC
44.342777777799995,-83.66444444439999,ROUND LAKE,33,STANDARD NONELECTRIC
39.2230555556,-120.20083333299999,SILVER CREEK-TRUCKEE,34,"STANDARD NONELECTRIC,WALK TO,TENT ONLY NONELECTRIC"
38.7755833333,-106.62753055600001,LOTTIS CREEK CAMPGROUND,50,"STANDARD ELECTRIC,STANDARD NONELECTRIC,GROUP STANDARD ELECTRIC"
35.9288888889,-118.49222222200001,FAIRVIEW CAMPGROUND,55,"TENT ONLY NONELECTRIC,RV NONELECTRIC,STANDARD NONELECTRIC"
25.851388888899997,-80.9872222222,Midway Campground (FL),36,"RV ELECTRIC,TENT ONLY NONELECTRIC"
38.2108888889,-112.43155,ANDERSON MEADOW CAMPGROUND,10,STANDARD NONELECTRIC
44.6424194444,-121.945333333,RIVERSIDE AT DETROIT,36,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
34.2019444444,-116.767222222,WILD HORSE EQUESTRIAN FAMILY,11,STANDARD NONELECTRIC
29.8888888889,-98.29277777780001,CRANES MILL PARK,64,"TENT ONLY ELECTRIC,RV ELECTRIC,TENT ONLY NONELECTRIC"
60.7033333333,-149.7525,EAST CREEK CABIN,1,CABIN NONELECTRIC
55.5402777778,-130.52333333299998,WILSON VIEW CABIN,1,CABIN NONELECTRIC
55.560555555600004,-132.57611111100002,KARTA RIVER CABIN,1,CABIN NONELECTRIC
57.904491666700004,-134.653355556,KATHLEEN LAKE CABIN,1,CABIN NONELECTRIC
57.1630555556,-135.74194444399998,SHELIKOF CABIN,1,CABIN NONELECTRIC
44.41095,-121.747277778,Scout Lake,10,"GROUP STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
46.156638888900005,-121.878452778,LOWER FALLS CAMPGROUND,44,STANDARD NONELECTRIC
37.825,-119.861111111,DIMOND O,26,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
55.6273277778,-131.975961111,HELM BAY CABIN,1,CABIN NONELECTRIC
36.5669444444,-85.4786111111,DALE HOLLOW LAKE - PRIMITIVE CAMPING,72,"BOAT IN,TENT ONLY NONELECTRIC,EQUESTRIAN NONELECTRIC,STANDARD NONELECTRIC"
37.6633333333,-119.84444444399999,DIRT FLAT,5,TENT ONLY NONELECTRIC
46.1716666667,-113.16388888899999,SPRING HILL CAMPGROUND,10,STANDARD NONELECTRIC
48.7227777778,-121.672222222,Panorama Point Campground,10,STANDARD NONELECTRIC
37.453822222199996,-118.73901388899999,ROCK CREEK LAKE,26,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC,WALK TO,RV NONELECTRIC"
34.2467083333,-117.11082222200001,FISHERMANS GROUP,4,GROUP WALK TO
56.564444444399996,-133.058611111,HARVEY LAKE CABIN,1,CABIN NONELECTRIC
56.64305555560001,-133.258888889,CASTLE RIVER CABIN,1,CABIN NONELECTRIC
34.394722222199995,-117.729444444,MOUNTAIN OAK,8,STANDARD NONELECTRIC
34.542222222199996,-119.812777778,PARADISE,15,STANDARD NONELECTRIC
55.4672222222,-132.855555556,HARRIS RIVER CAMPGROUND,14,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
39.7352777778,-120.95305555600001,RUNNING DEER CAMPGROUND,41,STANDARD NONELECTRIC
39.4225,-120.078611111,BOCA SPRING,18,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC"
25.8652611111,-81.11398055560001,Monument Lake Campground,36,"RV NONELECTRIC,TENT ONLY NONELECTRIC"
56.4822222222,-132.143055556,VIRGINIA LAKE CABIN,1,CABIN NONELECTRIC
45.351388888900004,-111.171388889,MOOSE CREEK GROUP SITE,1,GROUP STANDARD NONELECTRIC
56.598055555600006,-132.417777778,SERGIEF ISLAND CABIN,1,CABIN NONELECTRIC
60.614944444399995,-149.841416667,SWAN LAKE CABIN SEWARD,1,CABIN NONELECTRIC
60.288888888900004,-147.395555556,GREEN ISLAND CABIN,1,CABIN NONELECTRIC
34.071666666700004,-116.38916666700001,BLACK ROCK EQUESTRIAN CAMPGROUND,20,EQUESTRIAN NONELECTRIC
34.3905555556,-117.723333333,LAKE CAMPGROUND,8,STANDARD NONELECTRIC
35.8866666667,-106.64611111100001,SAN ANTONIO CAMPGROUND,30,"STANDARD ELECTRIC,GROUP STANDARD NONELECTRIC,STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
58.3908333333,-134.0125,TAKU GLACIER CABIN,1,CABIN NONELECTRIC
60.5519166667,-149.893777778,TROUT LAKE CABIN,1,CABIN NONELECTRIC
55.1759972222,-131.80565,PHOCENA BAY CABIN,1,CABIN NONELECTRIC
48.074444444399994,-121.71833333299999,Wiley Creek Group Camp,2,GROUP STANDARD NONELECTRIC
57.007777777799994,-133.332222222,WEST POINT CABIN,1,CABIN NONELECTRIC
55.5883333333,-131.098611111,MANZANITA LAKE CABIN,1,CABIN NONELECTRIC
57.7016166667,-134.27650277799998,BIG SHAHEEN CABIN,1,CABIN NONELECTRIC
56.589444444399994,-134.86,PLOTNIKOF LAKE CABIN,1,CABIN NONELECTRIC
55.0216666667,-132.17833333299998,KEGAN CREEK CABIN,1,CABIN NONELECTRIC
58.509166666700004,-134.722777778,WINDFALL LAKE CABIN,1,CABIN NONELECTRIC
58.1763777778,-134.561863889,ADMIRALTY COVE CABIN,1,CABIN NONELECTRIC
56.589444444399994,-132.434444444,KOKNUK CABIN,1,CABIN NONELECTRIC
60.3692777778,-149.974777778,ASPEN FLATS CABIN,1,CABIN NONELECTRIC
56.530277777799995,-133.141944444,KAH SHEETS BAY CABIN,1,CABIN NONELECTRIC
37.2380555556,-119.22777777799999,LOWER BILLY CREEK,10,STANDARD NONELECTRIC
59.554175,-139.512716667,RAVEN CABIN,1,CABIN NONELECTRIC
46.7336111111,-114.40027777799999,WEST FORK BUTTE LOOKOUT,1,CABIN NONELECTRIC
55.6944444444,-132.863611111,CONTROL LAKE CABIN,1,CABIN NONELECTRIC
55.4897222222,-131.091111111,ELLA NARROWS CABIN,1,CABIN NONELECTRIC
45.71305555560001,-113.88,HOGAN CABIN,1,CABIN NONELECTRIC
55.8316666667,-132.889444444,HONKER LAKE CABIN,1,CABIN NONELECTRIC
45.7022222222,-114.71666666700001,MAGRUDER RANGERS HOUSE,1,CABIN NONELECTRIC
37.5236111111,-118.711944444,ASPEN GROUP (INYO),1,GROUP STANDARD NONELECTRIC
56.8680555556,-133.168055556,PETERSBURG LAKE CABIN,1,CABIN NONELECTRIC
56.0618,-131.971283333,FROSTY BAY CABIN,1,CABIN NONELECTRIC
45.884722222200004,-113.7175,MCCART LOOKOUT,1,CABIN NONELECTRIC
60.714638888900005,-148.224,GOOSE BAY CABIN,2,CABIN NONELECTRIC
48.8777777778,-114.51166666700001,HORNET LOOKOUT,1,CABIN NONELECTRIC
34.2304472222,-94.2513833333,LITTLE COON CREEK PARK,10,STANDARD ELECTRIC
47.1957305556,-114.892897222,SAVENAC WEST COTTAGE,1,CABIN ELECTRIC
45.3077777778,-110.92333333299999,BIG CREEK CABIN,1,CABIN NONELECTRIC
57.6359388889,-134.386430556,SPORTSMEN CABIN,1,CABIN NONELECTRIC
56.7152777778,-132.105,SHAKES SLOUGH 2 CABIN,1,CABIN NONELECTRIC
37.6633333333,-119.84444444399999,DRY GULCH,4,TENT ONLY NONELECTRIC
57.813025,-134.579655556,FLORENCE LAKE (EAST) CABIN,1,CABIN NONELECTRIC
55.650905555600005,-131.979597222,HELM CREEK CABIN,1,CABIN NONELECTRIC
57.3916666667,-135.593888889,PIPER ISLAND CABIN,1,CABIN NONELECTRIC
45.4963888889,-111.14888888899999,LITTLE BEAR CABIN,1,CABIN NONELECTRIC
32.649444444400004,-109.81861111100001,UPPER ARCADIA,1,GROUP STANDARD AREA NONELECTRIC
46.791944444399995,-109.51166666700001,CRYSTAL LAKE CABIN,1,CABIN NONELECTRIC
56.7827777778,-133.987222222,KADAKE BAY CABIN,1,CABIN NONELECTRIC
55.3916666667,-131.193611111,FISH CREEK CABIN,1,CABIN NONELECTRIC
55.3638888889,-132.195277778,TROLLERS COVE CABIN,1,CABIN NONELECTRIC
57.806111111099995,-136.338888889,WHITE SULPHUR SPRINGS CABIN,1,CABIN NONELECTRIC
48.0738888889,-121.696666667,Esswine Group Camp,1,GROUP STANDARD NONELECTRIC
56.638055555600005,-133.158888889,BREILAND SLOUGH CABIN,1,CABIN NONELECTRIC
44.9158333333,-111.35583333299999,BEAVER CREEK CABIN (MT),1,CABIN NONELECTRIC
56.6644444444,-132.239166667,MOUNT RYNDA CABIN,1,CABIN NONELECTRIC
32.5916666667,-109.849444444,STOCKTON PASS,1,GROUP STANDARD AREA NONELECTRIC
55.5838138889,-131.541019444,HECKMAN LAKE CABIN,1,CABIN NONELECTRIC
56.8791666667,-135.341388889,KANGA BAY CABIN,1,CABIN NONELECTRIC
46.2916666667,-113.019444444,RACETRACK CABIN,1,CABIN NONELECTRIC
46.8483333333,-110.290555556,JUDITH GUARD STATION,1,CABIN NONELECTRIC
56.79444444439999,-135.296666667,SEVENFATHOM BAY CABIN,1,CABIN NONELECTRIC
39.1408333333,-111.458055556,INDIAN CREEK GUARD STATION,1,CABIN NONELECTRIC
56.2791666667,-131.848611111,MARTEN LAKE CABIN,1,CABIN NONELECTRIC
39.6788888889,-105.49277777799999,SQUAW MOUNTAIN FIRE LOOKOUT,1,LOOKOUT
55.9522222222,-132.938611111,SWEET WATER LAKE CABIN,1,CABIN NONELECTRIC
60.468611111099996,-145.192777778,MCKINLEY LAKE CABIN,1,CABIN NONELECTRIC
40.8666666667,-122.253055556,HIRZ BAY GROUP 1,1,GROUP STANDARD NONELECTRIC
36.2327777778,-118.70027777799999,MOUNTAIN HOME GUARD STATION CABIN,1,CABIN NONELECTRIC
32.6669444444,-109.87444444399999,UPPER HOSPITAL FLAT GROUP SITE,1,GROUP STANDARD AREA NONELECTRIC
45.9625,-121.608888889,Atkisson Group camp,1,GROUP STANDARD NONELECTRIC
60.9844444444,-148.198333333,HARRISON LAGOON CABIN,1,CABIN NONELECTRIC
30.73,-97.3397222222,FRIENDSHIP PARK,1,GROUP STANDARD ELECTRIC
47.7663888889,-116.01666666700001,BERLIN FLATS,1,GROUP STANDARD NONELECTRIC
56.2038888889,-131.615555556,HARDING RIVER CABIN,1,CABIN NONELECTRIC
60.62472222220001,-145.54611111100002,POWER CREEK CABIN,1,CABIN NONELECTRIC
56.6208333333,-134.840833333,DAVIDOF LAKE CABIN,1,CABIN NONELECTRIC
41.8091666667,-123.74,BEAR BASIN LOOKOUT AND CABIN,1,CABIN NONELECTRIC
44.8875,-111.196666667,CABIN CREEK CABIN,1,CABIN NONELECTRIC
60.348055555600006,-146.29611111100002,HOOK POINT CABIN,1,CABIN NONELECTRIC
45.48,-111.04416666700001,FOX CREEK CABIN (MT),1,CABIN NONELECTRIC
55.427777777799996,-130.819444444,WINSTANLEY LAKE CABIN,1,CABIN NONELECTRIC
56.0922222222,-133.501944444,SHIPLEY BAY CABIN,1,CABIN NONELECTRIC
44.8822222222,-112.1375,NOTCH CABIN,1,CABIN NONELECTRIC
40.9447222222,-123.65833333299999,BOISE CREEK,18,"STANDARD NONELECTRIC,STANDARD ELECTRIC,TENT ONLY NONELECTRIC"
48.51055555560001,-116.91638888899999,OUTLET AT PRIEST LAKE,27,STANDARD NONELECTRIC
43.4616666667,-122.01666666700001,SPRING,62,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC,GROUP STANDARD NONELECTRIC"
35.4275,-120.73833333299999,CERRO ALTO CAMPGROUND,22,"TENT ONLY NONELECTRIC,WALK TO,STANDARD NONELECTRIC"
43.7119444444,-121.276111111,Paulina Lake Campground,39,STANDARD NONELECTRIC
44.163611111099996,-122.28166666700001,DELTA,38,STANDARD NONELECTRIC
44.1740222222,-122.05357222200001,LIMBERLOST CAMPGROUND,12,STANDARD NONELECTRIC
34.9416666667,-83.0875,CHERRY HILL CAMPGROUND,29,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
31.251111111100002,-97.4730555556,WINKLER PARK,14,STANDARD NONELECTRIC
39.1048055556,-108.732861111,SADDLEHORN CAMPGROUND,50,STANDARD NONELECTRIC
44.696944444399996,-118.018611111,UNION CREEK CAMPGROUND,59,"STANDARD ELECTRIC,GROUP STANDARD NONELECTRIC"
36.6891,-118.9504,ESHOM CAMPGROUND,24,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
46.2194444444,-86.6283333333,WIDEWATERS CAMPGROUND,32,STANDARD NONELECTRIC
33.4638888889,-116.97083333299999,DRIPPING SPRINGS CAMPGROUND (CA),34,"EQUESTRIAN NONELECTRIC,STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
39.9947222222,-107.24277777799999,SHEPHERDS RIM CAMPGROUND,16,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
36.5174444444,-118.800375,POTWISHA CAMPGROUND,36,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
44.48194444439999,-121.63916666700001,CAMP SHERMAN CAMPGROUND,10,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
47.28,-121.085555556,WISH POOSH CAMPGROUND,32,STANDARD NONELECTRIC
36.5210555556,-118.76259722200001,BUCKEYE FLAT CAMPGROUND,27,TENT ONLY NONELECTRIC
44.4961111111,-109.951111111,THREEMILE CAMPGROUND,21,RV NONELECTRIC
35.9916666667,-121.494166667,KIRK CREEK CAMPGROUND,32,STANDARD NONELECTRIC
34.7112916667,-111.520513889,APACHE MAID CABIN,1,CABIN NONELECTRIC
39.6604166667,-77.4818611111,OWENS CREEK CAMPGROUND,51,STANDARD NONELECTRIC
36.005,-121.376388889,PONDEROSA CAMPGROUND,23,STANDARD NONELECTRIC
43.5825,-122.045,Trapper Creek Campground,18,STANDARD NONELECTRIC
36.7233333333,-105.448333333,FAWN LAKES CAMPGROUND,19,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
43.9616666667,-122.07916666700001,FRISSELL CROSSING CAMPGROUND,11,STANDARD NONELECTRIC
33.765,-94.0586111111,WHITE CLIFFS PARK,25,RV ELECTRIC
43.7344444444,-121.78888888899999,SHEEP BRIDGE,23,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC"
37.659722222199996,-108.276111111,WEST DOLORES CAMPGROUND,10,"STANDARD NONELECTRIC,STANDARD ELECTRIC"
43.9258333333,-122.5725,TIMBER BUTTE CABIN,1,CABIN NONELECTRIC
44.46222222220001,-109.66833333299999,CLEARWATER CAMPGROUND,12,"TENT ONLY NONELECTRIC,GROUP STANDARD NONELECTRIC"
44.2011,-122.26296944399999,MONA ,20,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
60.3872222222,-151.048055556,KENAI NATIONAL WILDLIFE REFUGE CABINS,14,CABIN NONELECTRIC
31.385,-111.051944444,CALABASAS,1,GROUP STANDARD AREA NONELECTRIC
39.0377333333,-105.607397222,HAPPY MEADOWS,8,RV NONELECTRIC
45.6547777778,-116.03955555600001,ADAMS RANGER STATION,1,CABIN NONELECTRIC
37.6511111111,-108.29694444399999,MAVREESO CAMPGROUND,12,"STANDARD NONELECTRIC,STANDARD ELECTRIC,GROUP STANDARD NONELECTRIC"
46.26805555560001,-89.08638888889999,MARION LAKE GROUP SITE,1,GROUP STANDARD AREA NONELECTRIC
48.07,-121.676666667,Boardman Group Camp,1,GROUP STANDARD NONELECTRIC
37.4894444444,-106.47166666700001,OFF COW CAMP CABIN,1,CABIN NONELECTRIC
42.3233333333,-113.646944444,LAKE CLEVELAND - EAST SIDE,7,STANDARD NONELECTRIC
37.4833333333,-118.71666666700001,PALISADES GROUP CAMPGROUND,1,GROUP STANDARD NONELECTRIC
32.5383333333,-110.716388889,PEPPERSAUCE,1,GROUP STANDARD AREA NONELECTRIC
44.66138888890001,-118.700555556,SUNSHINE GUARD STATION,1,CABIN ELECTRIC
47.319361111099994,-113.57734166700001,LAKESIDE GROUP CAMPSITE,1,GROUP STANDARD AREA NONELECTRIC
46.1611111111,-86.59055555559998,TOMS LAKE CABIN,1,CABIN NONELECTRIC
44.486944444399995,-83.7961111111,SOUTH BRANCH TRAIL CAMP GROUP SITE,1,GROUP EQUESTRIAN
43.70611111109999,-122.691944444,RUJADA DAY USE PICNIC AREA,2,GROUP STANDARD AREA NONELECTRIC
31.4338888889,-110.452777778,ROCK BLUFF GROUP SITE,1,GROUP STANDARD AREA NONELECTRIC
30.322777777800002,-87.2741666667,FORT PICKENS CAMPGROUND,186,"STANDARD ELECTRIC,GROUP STANDARD NONELECTRIC"
39.031944444400004,-108.010555556,ISLAND LAKE CAMPGROUND,32,"STANDARD NONELECTRIC,STANDARD ELECTRIC,GROUP STANDARD NONELECTRIC"
33.386525,-116.791369444,OAK GROVE CAMPGROUND,63,STANDARD NONELECTRIC
36.4663888889,-121.176111111,PINNACLES CAMPGROUND,134,"GROUP STANDARD NONELECTRIC,RV ELECTRIC,STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
39.3727777778,-106.813888889,RUEDI MARINA CAMPGROUND,8,STANDARD NONELECTRIC
40.4224027778,-109.244727778,GREEN RIVER CAMPGROUND,80,STANDARD NONELECTRIC
34.465,-112.441388889,GROOM CREEK HORSE CAMP,37,EQUESTRIAN NONELECTRIC
