FacilityID,FacilityLatitude,FacilityLongitude,FacilityName,count,type
232884,39.2230555556,-120.20083333299999,SILVER CREEK-TRUCKEE,34,"STANDARD NONELECTRIC,WALK TO,TENT ONLY NONELECTRIC"
250026,38.7755833333,-106.62753055600001,LOTTIS CREEK CAMPGROUND,50,"STANDARD ELECTRIC,STANDARD NONELECTRIC,GROUP STANDARD ELECTRIC"
232890,35.9288888889,-118.49222222200001,FAIRVIEW CAMPGROUND,55,"TENT ONLY NONELECTRIC,RV NONELECTRIC,STANDARD NONELECTRIC"
246892,25.851388888899997,-80.9872222222,Midway Campground (FL),36,"RV ELECTRIC,TENT ONLY NONELECTRIC"
234772,38.2108888889,-112.43155,ANDERSON MEADOW CAMPGROUND,10,STANDARD NONELECTRIC
233258,44.6424194444,-121.945333333,RIVERSIDE AT DETROIT,36,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
233685,34.2019444444,-116.767222222,WILD HORSE EQUESTRIAN FAMILY,11,STANDARD NONELECTRIC
234726,29.8888888889,-98.29277777780001,CRANES MILL PARK,64,"TENT ONLY ELECTRIC,RV ELECTRIC,TENT ONLY NONELECTRIC"
233020,60.7033333333,-149.7525,EAST CREEK CABIN,1,CABIN NONELECTRIC
232986,55.5402777778,-130.52333333299998,WILSON VIEW CABIN,1,CABIN NONELECTRIC
233058,55.560555555600004,-132.57611111100002,KARTA RIVER CABIN,1,CABIN NONELECTRIC
233066,57.904491666700004,-134.653355556,KATHLEEN LAKE CABIN,1,CABIN NONELECTRIC
233038,57.1630555556,-135.74194444399998,SHELIKOF CABIN,1,CABIN NONELECTRIC
232789,44.41095,-121.747277778,Scout Lake,10,"GROUP STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
250032,46.156638888900005,-121.878452778,LOWER FALLS CAMPGROUND,44,STANDARD NONELECTRIC
233772,37.825,-119.861111111,DIMOND O,26,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
232953,55.6273277778,-131.975961111,HELM BAY CABIN,1,CABIN NONELECTRIC
234782,36.5669444444,-85.4786111111,DALE HOLLOW LAKE - PRIMITIVE CAMPING,72,"BOAT IN,TENT ONLY NONELECTRIC,EQUESTRIAN NONELECTRIC,STANDARD NONELECTRIC"
233839,37.6633333333,-119.84444444399999,DIRT FLAT,5,TENT ONLY NONELECTRIC
234008,46.1716666667,-113.16388888899999,SPRING HILL CAMPGROUND,10,STANDARD NONELECTRIC
232081,48.7227777778,-121.672222222,Panorama Point Campground,10,STANDARD NONELECTRIC
233907,37.453822222199996,-118.73901388899999,ROCK CREEK LAKE,26,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC,WALK TO,RV NONELECTRIC"
233993,34.2467083333,-117.11082222200001,FISHERMANS GROUP,4,GROUP WALK TO
233008,56.564444444399996,-133.058611111,HARVEY LAKE CABIN,1,CABIN NONELECTRIC
233004,56.64305555560001,-133.258888889,CASTLE RIVER CABIN,1,CABIN NONELECTRIC
233733,34.394722222199995,-117.729444444,MOUNTAIN OAK,8,STANDARD NONELECTRIC
233870,34.542222222199996,-119.812777778,PARADISE,15,STANDARD NONELECTRIC
233974,55.4672222222,-132.855555556,HARRIS RIVER CAMPGROUND,14,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
233728,39.7352777778,-120.95305555600001,RUNNING DEER CAMPGROUND,41,STANDARD NONELECTRIC
234116,39.4225,-120.078611111,BOCA SPRING,18,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC"
246894,25.8652611111,-81.11398055560001,Monument Lake Campground,36,"RV NONELECTRIC,TENT ONLY NONELECTRIC"
233077,56.4822222222,-132.143055556,VIRGINIA LAKE CABIN,1,CABIN NONELECTRIC
233737,45.351388888900004,-111.171388889,MOOSE CREEK GROUP SITE,1,GROUP STANDARD NONELECTRIC
233075,56.598055555600006,-132.417777778,SERGIEF ISLAND CABIN,1,CABIN NONELECTRIC
233014,60.614944444399995,-149.841416667,SWAN LAKE CABIN SEWARD,1,CABIN NONELECTRIC
232978,60.288888888900004,-147.395555556,GREEN ISLAND CABIN,1,CABIN NONELECTRIC
234723,34.071666666700004,-116.38916666700001,BLACK ROCK EQUESTRIAN CAMPGROUND,20,EQUESTRIAN NONELECTRIC
233734,34.3905555556,-117.723333333,LAKE CAMPGROUND,8,STANDARD NONELECTRIC
233390,35.8866666667,-106.64611111100001,SAN ANTONIO CAMPGROUND,30,"STANDARD ELECTRIC,GROUP STANDARD NONELECTRIC,STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
232944,58.3908333333,-134.0125,TAKU GLACIER CABIN,1,CABIN NONELECTRIC
233009,60.5519166667,-149.893777778,TROUT LAKE CABIN,1,CABIN NONELECTRIC
232959,55.1759972222,-131.80565,PHOCENA BAY CABIN,1,CABIN NONELECTRIC
232375,48.074444444399994,-121.71833333299999,Wiley Creek Group Camp,2,GROUP STANDARD NONELECTRIC
233031,57.007777777799994,-133.332222222,WEST POINT CABIN,1,CABIN NONELECTRIC
232979,55.5883333333,-131.098611111,MANZANITA LAKE CABIN,1,CABIN NONELECTRIC
232922,57.7016166667,-134.27650277799998,BIG SHAHEEN CABIN,1,CABIN NONELECTRIC
233044,56.589444444399994,-134.86,PLOTNIKOF LAKE CABIN,1,CABIN NONELECTRIC
232933,55.0216666667,-132.17833333299998,KEGAN CREEK CABIN,1,CABIN NONELECTRIC
232948,58.509166666700004,-134.722777778,WINDFALL LAKE CABIN,1,CABIN NONELECTRIC
232928,58.1763777778,-134.561863889,ADMIRALTY COVE CABIN,1,CABIN NONELECTRIC
233074,56.589444444399994,-132.434444444,KOKNUK CABIN,1,CABIN NONELECTRIC
233007,60.3692777778,-149.974777778,ASPEN FLATS CABIN,1,CABIN NONELECTRIC
233019,56.530277777799995,-133.141944444,KAH SHEETS BAY CABIN,1,CABIN NONELECTRIC
232906,37.2380555556,-119.22777777799999,LOWER BILLY CREEK,10,STANDARD NONELECTRIC
233090,59.554175,-139.512716667,RAVEN CABIN,1,CABIN NONELECTRIC
234389,46.7336111111,-114.40027777799999,WEST FORK BUTTE LOOKOUT,1,CABIN NONELECTRIC
233055,55.6944444444,-132.863611111,CONTROL LAKE CABIN,1,CABIN NONELECTRIC
232969,55.4897222222,-131.091111111,ELLA NARROWS CABIN,1,CABIN NONELECTRIC
234352,45.71305555560001,-113.88,HOGAN CABIN,1,CABIN NONELECTRIC
233056,55.8316666667,-132.889444444,HONKER LAKE CABIN,1,CABIN NONELECTRIC
234301,45.7022222222,-114.71666666700001,MAGRUDER RANGERS HOUSE,1,CABIN NONELECTRIC
233101,37.5236111111,-118.711944444,ASPEN GROUP (INYO),1,GROUP STANDARD NONELECTRIC
232996,56.8680555556,-133.168055556,PETERSBURG LAKE CABIN,1,CABIN NONELECTRIC
233080,56.0618,-131.971283333,FROSTY BAY CABIN,1,CABIN NONELECTRIC
234292,45.884722222200004,-113.7175,MCCART LOOKOUT,1,CABIN NONELECTRIC
232998,60.714638888900005,-148.224,GOOSE BAY CABIN,2,CABIN NONELECTRIC
234341,48.8777777778,-114.51166666700001,HORNET LOOKOUT,1,CABIN NONELECTRIC
234767,34.2304472222,-94.2513833333,LITTLE COON CREEK PARK,10,STANDARD ELECTRIC
234419,47.1957305556,-114.892897222,SAVENAC WEST COTTAGE,1,CABIN ELECTRIC
234299,45.3077777778,-110.92333333299999,BIG CREEK CABIN,1,CABIN NONELECTRIC
232920,57.6359388889,-134.386430556,SPORTSMEN CABIN,1,CABIN NONELECTRIC
233068,56.7152777778,-132.105,SHAKES SLOUGH 2 CABIN,1,CABIN NONELECTRIC
233842,37.6633333333,-119.84444444399999,DRY GULCH,4,TENT ONLY NONELECTRIC
232919,57.813025,-134.579655556,FLORENCE LAKE (EAST) CABIN,1,CABIN NONELECTRIC
232954,55.650905555600005,-131.979597222,HELM CREEK CABIN,1,CABIN NONELECTRIC
233051,57.3916666667,-135.593888889,PIPER ISLAND CABIN,1,CABIN NONELECTRIC
234333,45.4963888889,-111.14888888899999,LITTLE BEAR CABIN,1,CABIN NONELECTRIC
233400,32.649444444400004,-109.81861111100001,UPPER ARCADIA,1,GROUP STANDARD AREA NONELECTRIC
234422,46.791944444399995,-109.51166666700001,CRYSTAL LAKE CABIN,1,CABIN NONELECTRIC
232997,56.7827777778,-133.987222222,KADAKE BAY CABIN,1,CABIN NONELECTRIC
232951,55.3916666667,-131.193611111,FISH CREEK CABIN,1,CABIN NONELECTRIC
232936,55.3638888889,-132.195277778,TROLLERS COVE CABIN,1,CABIN NONELECTRIC
233053,57.806111111099995,-136.338888889,WHITE SULPHUR SPRINGS CABIN,1,CABIN NONELECTRIC
232373,48.0738888889,-121.696666667,Esswine Group Camp,1,GROUP STANDARD NONELECTRIC
233005,56.638055555600005,-133.158888889,BREILAND SLOUGH CABIN,1,CABIN NONELECTRIC
234367,44.9158333333,-111.35583333299999,BEAVER CREEK CABIN (MT),1,CABIN NONELECTRIC
233070,56.6644444444,-132.239166667,MOUNT RYNDA CABIN,1,CABIN NONELECTRIC
233399,32.5916666667,-109.849444444,STOCKTON PASS,1,GROUP STANDARD AREA NONELECTRIC
232952,55.5838138889,-131.541019444,HECKMAN LAKE CABIN,1,CABIN NONELECTRIC
233052,56.8791666667,-135.341388889,KANGA BAY CABIN,1,CABIN NONELECTRIC
234377,46.2916666667,-113.019444444,RACETRACK CABIN,1,CABIN NONELECTRIC
234427,46.8483333333,-110.290555556,JUDITH GUARD STATION,1,CABIN NONELECTRIC
233046,56.79444444439999,-135.296666667,SEVENFATHOM BAY CABIN,1,CABIN NONELECTRIC
233167,39.1408333333,-111.458055556,INDIAN CREEK GUARD STATION,1,CABIN NONELECTRIC
233081,56.2791666667,-131.848611111,MARTEN LAKE CABIN,1,CABIN NONELECTRIC
234792,39.6788888889,-105.49277777799999,SQUAW MOUNTAIN FIRE LOOKOUT,1,LOOKOUT
233065,55.9522222222,-132.938611111,SWEET WATER LAKE CABIN,1,CABIN NONELECTRIC
232980,60.468611111099996,-145.192777778,MCKINLEY LAKE CABIN,1,CABIN NONELECTRIC
233096,40.8666666667,-122.253055556,HIRZ BAY GROUP 1,1,GROUP STANDARD NONELECTRIC
234225,36.2327777778,-118.70027777799999,MOUNTAIN HOME GUARD STATION CABIN,1,CABIN NONELECTRIC
233398,32.6669444444,-109.87444444399999,UPPER HOSPITAL FLAT GROUP SITE,1,GROUP STANDARD AREA NONELECTRIC
232797,45.9625,-121.608888889,Atkisson Group camp,1,GROUP STANDARD NONELECTRIC
232994,60.9844444444,-148.198333333,HARRISON LAGOON CABIN,1,CABIN NONELECTRIC
233383,30.73,-97.3397222222,FRIENDSHIP PARK,1,GROUP STANDARD ELECTRIC
234755,47.7663888889,-116.01666666700001,BERLIN FLATS,1,GROUP STANDARD NONELECTRIC
233087,56.2038888889,-131.615555556,HARDING RIVER CABIN,1,CABIN NONELECTRIC
232985,60.624722222200006,-145.54611111100002,POWER CREEK CABIN,1,CABIN NONELECTRIC
233043,56.6208333333,-134.840833333,DAVIDOF LAKE CABIN,1,CABIN NONELECTRIC
234262,41.8091666667,-123.74,BEAR BASIN LOOKOUT AND CABIN,1,CABIN NONELECTRIC
234368,44.8875,-111.196666667,CABIN CREEK CABIN,1,CABIN NONELECTRIC
232968,60.348055555600006,-146.29611111100002,HOOK POINT CABIN,1,CABIN NONELECTRIC
234335,45.48,-111.04416666700001,FOX CREEK CABIN (MT),1,CABIN NONELECTRIC
232990,55.427777777799996,-130.819444444,WINSTANLEY LAKE CABIN,1,CABIN NONELECTRIC
233063,56.0922222222,-133.501944444,SHIPLEY BAY CABIN,1,CABIN NONELECTRIC
234321,44.8822222222,-112.1375,NOTCH CABIN,1,CABIN NONELECTRIC
233142,40.9447222222,-123.65833333299999,BOISE CREEK,18,"STANDARD NONELECTRIC,STANDARD ELECTRIC,TENT ONLY NONELECTRIC"
234740,48.51055555560001,-116.91638888899999,OUTLET AT PRIEST LAKE,27,STANDARD NONELECTRIC
233225,43.4616666667,-122.01666666700001,SPRING,62,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC,GROUP STANDARD NONELECTRIC"
233117,35.4275,-120.73833333299999,CERRO ALTO CAMPGROUND,22,"TENT ONLY NONELECTRIC,WALK TO,STANDARD NONELECTRIC"
233196,43.7119444444,-121.276111111,Paulina Lake Campground,39,STANDARD NONELECTRIC
233340,44.163611111099996,-122.28166666700001,DELTA,38,STANDARD NONELECTRIC
234732,44.1740222222,-122.05357222200001,LIMBERLOST CAMPGROUND,12,STANDARD NONELECTRIC
233343,34.9416666667,-83.0875,CHERRY HILL CAMPGROUND,29,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
233127,31.251111111100002,-97.4730555556,WINKLER PARK,14,STANDARD NONELECTRIC
234778,39.1048055556,-108.732861111,SADDLEHORN CAMPGROUND,50,STANDARD NONELECTRIC
233115,44.696944444399996,-118.018611111,UNION CREEK CAMPGROUND,59,"STANDARD ELECTRIC,GROUP STANDARD NONELECTRIC"
233363,36.6891,-118.9504,ESHOM CAMPGROUND,24,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
234662,46.2194444444,-86.6283333333,WIDEWATERS CAMPGROUND,32,STANDARD NONELECTRIC
234719,33.4638888889,-116.97083333299999,DRIPPING SPRINGS CAMPGROUND (CA),34,"EQUESTRIAN NONELECTRIC,STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
234795,39.9947222222,-107.24277777799999,SHEPHERDS RIM CAMPGROUND,16,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
249979,36.5174444444,-118.800375,POTWISHA CAMPGROUND,36,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
233198,44.48194444439999,-121.63916666700001,CAMP SHERMAN CAMPGROUND,10,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
234709,47.28,-121.085555556,WISH POOSH CAMPGROUND,32,STANDARD NONELECTRIC
249982,36.5210555556,-118.76259722200001,BUCKEYE FLAT CAMPGROUND,27,TENT ONLY NONELECTRIC
233293,44.4961111111,-109.951111111,THREEMILE CAMPGROUND,21,RV NONELECTRIC
233116,35.9916666667,-121.494166667,KIRK CREEK CAMPGROUND,32,STANDARD NONELECTRIC
234680,34.7112916667,-111.520513889,APACHE MAID CABIN,1,CABIN NONELECTRIC
247762,39.6604166667,-77.4818611111,OWENS CREEK CAMPGROUND,51,STANDARD NONELECTRIC
233118,36.005,-121.376388889,PONDEROSA CAMPGROUND,23,STANDARD NONELECTRIC
233195,43.5825,-122.045,Trapper Creek Campground,18,STANDARD NONELECTRIC
233388,36.7233333333,-105.448333333,FAWN LAKES CAMPGROUND,19,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
234731,43.9616666667,-122.07916666700001,FRISSELL CROSSING CAMPGROUND,11,STANDARD NONELECTRIC
250013,33.765,-94.0586111111,WHITE CLIFFS PARK,25,RV ELECTRIC
234693,43.7344444444,-121.78888888899999,SHEEP BRIDGE,23,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC"
233251,37.659722222199996,-108.276111111,WEST DOLORES CAMPGROUND,10,"STANDARD NONELECTRIC,STANDARD ELECTRIC"
233133,43.9258333333,-122.5725,TIMBER BUTTE CABIN,1,CABIN NONELECTRIC
233292,44.462222222200005,-109.66833333299999,CLEARWATER CAMPGROUND,12,"TENT ONLY NONELECTRIC,GROUP STANDARD NONELECTRIC"
233341,44.2011,-122.26296944399999,MONA ,20,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
233317,60.3872222222,-151.048055556,KENAI NATIONAL WILDLIFE REFUGE CABINS,14,CABIN NONELECTRIC
233221,31.385,-111.051944444,CALABASAS,1,GROUP STANDARD AREA NONELECTRIC
233206,39.0377333333,-105.607397222,HAPPY MEADOWS,8,RV NONELECTRIC
233132,45.6547777778,-116.03955555600001,ADAMS RANGER STATION,1,CABIN NONELECTRIC
234649,37.6511111111,-108.29694444399999,MAVREESO CAMPGROUND,12,"STANDARD NONELECTRIC,STANDARD ELECTRIC,GROUP STANDARD NONELECTRIC"
233207,46.26805555560001,-89.08638888889999,MARION LAKE GROUP SITE,1,GROUP STANDARD AREA NONELECTRIC
233114,48.07,-121.676666667,Boardman Group Camp,1,GROUP STANDARD NONELECTRIC
247595,37.4894444444,-106.47166666700001,OFF COW CAMP CABIN,1,CABIN NONELECTRIC
234656,42.3233333333,-113.646944444,LAKE CLEVELAND - EAST SIDE,7,STANDARD NONELECTRIC
234663,37.4833333333,-118.71666666700001,PALISADES GROUP CAMPGROUND,1,GROUP STANDARD NONELECTRIC
233222,32.5383333333,-110.716388889,PEPPERSAUCE,1,GROUP STANDARD AREA NONELECTRIC
233249,44.66138888890001,-118.700555556,SUNSHINE GUARD STATION,1,CABIN ELECTRIC
233204,47.319361111099994,-113.57734166700001,LAKESIDE GROUP CAMPSITE,1,GROUP STANDARD AREA NONELECTRIC
234734,46.1611111111,-86.59055555559999,TOMS LAKE CABIN,1,CABIN NONELECTRIC
234679,44.486944444399995,-83.7961111111,SOUTH BRANCH TRAIL CAMP GROUP SITE,1,GROUP EQUESTRIAN
234646,43.70611111109999,-122.691944444,RUJADA DAY USE PICNIC AREA,2,GROUP STANDARD AREA NONELECTRIC
233226,31.4338888889,-110.452777778,ROCK BLUFF GROUP SITE,1,GROUP STANDARD AREA NONELECTRIC
234704,30.322777777800002,-87.2741666667,FORT PICKENS CAMPGROUND,186,"STANDARD ELECTRIC,GROUP STANDARD NONELECTRIC"
233387,39.031944444400004,-108.010555556,ISLAND LAKE CAMPGROUND,32,"STANDARD NONELECTRIC,STANDARD ELECTRIC,GROUP STANDARD NONELECTRIC"
234736,33.386525,-116.791369444,OAK GROVE CAMPGROUND,63,STANDARD NONELECTRIC
234015,36.4663888889,-121.176111111,PINNACLES CAMPGROUND,134,"GROUP STANDARD NONELECTRIC,RV ELECTRIC,STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
234775,39.3727777778,-106.813888889,RUEDI MARINA CAMPGROUND,8,STANDARD NONELECTRIC
234777,40.4224027778,-109.244727778,GREEN RIVER CAMPGROUND,80,STANDARD NONELECTRIC
234759,34.465,-112.441388889,GROOM CREEK HORSE CAMP,37,EQUESTRIAN NONELECTRIC
234776,39.376666666700004,-106.813888889,LITTLE MAUD CAMPGROUND,22,STANDARD NONELECTRIC
250010,35.9743805556,-92.1772,BLANCHARD SPRINGS RECREATION AREA,21,"STANDARD NONELECTRIC,GROUP STANDARD AREA NONELECTRIC,GROUP WALK TO"
233379,38.5525,-77.3491666667,OAK RIDGE CAMPGROUND,57,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
233241,39.6396444444,-77.4462972222,CAMP MISTY MOUNT,30,"CABIN NONELECTRIC,STANDARD NONELECTRIC"
234728,39.588897222199996,-120.073611111,Lookout Campground,18,STANDARD NONELECTRIC
233286,47.160555555600006,-98.01027777780001,WEST ASHTABULA CROSSING,39,"TENT ONLY NONELECTRIC,STANDARD ELECTRIC"
233121,36.0836111111,-93.23305555559999,ERBIE GROUP CAMPGROUND,5,GROUP TENT ONLY AREA NONELECTRIC
233119,35.9866666667,-92.7638888889,TYLER BEND CAMPGROUND,5,GROUP TENT ONLY AREA NONELECTRIC
234724,38.4454416667,-109.043072222,BUCKEYE RECREATION AREA (CO) ,31,"STANDARD NONELECTRIC,GROUP STANDARD AREA NONELECTRIC"
233371,38.2369666667,-112.459072222,KENTS LAKE CAMPGROUND,32,STANDARD NONELECTRIC
233134,47.3288416667,-94.5797055556,SOUTH PIKE BAY,22,STANDARD NONELECTRIC
233125,31.5529944444,-97.242075,SPEEGLEVILLE PARK,32,"STANDARD ELECTRIC,OVERNIGHT SHELTER ELECTRIC"
234774,38.2569444444,-112.54333333299999,LITTLE COTTONWOOD CAMPGROUND,14,STANDARD NONELECTRIC
233250,37.7713888889,-107.97722222200001,CAYTON CAMPGROUND,16,"STANDARD ELECTRIC,STANDARD NONELECTRIC"
233392,37.6119444444,-112.82916666700001,POINT SUPREME CAMPGROUND,10,"RV NONELECTRIC,TENT ONLY NONELECTRIC"
234765,45.8186111111,-122.25,Sunset Camp,18,"TENT ONLY NONELECTRIC,STANDARD NONELECTRIC"
233326,45.398888888900004,-121.648055556,TILLY JANE A-FRAME,20,CABIN NONELECTRIC
234761,37.8211111111,-120.048611111,LOST CLAIM,10,"TENT ONLY NONELECTRIC,STANDARD NONELECTRIC"
234771,42.7009583333,-111.19889722200001,Diamond Creek Guard Station,1,CABIN NONELECTRIC
234785,42.936483333299996,-109.76,HALF MOON LAKE CAMPGROUND,11,STANDARD NONELECTRIC
234745,39.8336111111,-109.941666667,DESOLATION GRAY CANYONS SCREEN CABINS,4,CABIN NONELECTRIC
233391,44.175,-111.313888889,GRAND VIEW,8,STANDARD ELECTRIC
233126,46.2352777778,-115.63527777799999,WALDE LOOKOUT CABIN,1,CABIN NONELECTRIC
233381,34.1097222222,-118.937222222,CIRCLE X RANCH GROUP CAMPGROUND,1,GROUP TENT ONLY AREA NONELECTRIC
246895,25.7612,-80.9193805556,Pinecrest Group Campground,4,GROUP STANDARD AREA NONELECTRIC
233372,40.5291666667,-121.563888889,MANZANITA LAKE GROUP CAMPGROUND,5,GROUP STANDARD NONELECTRIC
250004,46.7965333333,-109.51085833299999,CRYSTAL LAKE GROUP CAMPSITE,1,GROUP STANDARD AREA NONELECTRIC
234753,36.7872222222,-118.66527777799999,CANYON VIEW GROUP SITES,16,GROUP TENT ONLY AREA NONELECTRIC
250012,47.828361111099994,-115.771,MINTON PEAK LOOKOUT,1,LOOKOUT
234764,43.995555555600006,-71.3372222222,RUSSELL-COLBATH BARN,1,GROUP STANDARD AREA ELECTRIC
234721,57.900280555600006,-135.157588889,KENNEL CREEK CABIN (AK),1,CABIN NONELECTRIC
234749,46.2199166667,-115.527083333,GLADE CREEK CAMPGROUND ,1,GROUP STANDARD AREA NONELECTRIC
233310,34.0575,-95.3847222222,GROUP CAMP,4,GROUP STANDARD ELECTRIC
234781,44.4025,-122.298611111,FERNVIEW GROUP SITE,1,GROUP STANDARD AREA NONELECTRIC
233395,35.796111111100004,-106.27916666700001,JUNIPER CAMPGROUND,2,GROUP STANDARD NONELECTRIC
234752,36.737777777800005,-118.964722222,SUNSET CAMPGROUND (CA),153,"GROUP TENT ONLY AREA NONELECTRIC,STANDARD NONELECTRIC,RV NONELECTRIC"
234713,37.3786111111,-113.47,PINE VALLEY GUARD STATION,1,CABIN ELECTRIC
234780,44.4027777778,-122.075555556,LOST PRAIRIE GROUP SITE,1,GROUP STANDARD AREA NONELECTRIC
233394,35.832777777800004,-106.35694444399999,PONDEROSA CAMPGROUND (NM),2,GROUP STANDARD NONELECTRIC
234784,47.586111111099996,-120.80702777799999,ICICLE GROUP CAMPGROUND,1,GROUP TENT ONLY AREA NONELECTRIC
233183,39.5941666667,-122.52944444399999,PINES GROUP SITE - STONY GORGE RESERVOIR,1,GROUP STANDARD AREA NONELECTRIC
233137,40.7651416667,-105.611866667,BELLAIRE LAKE CAMPGROUND,27,"STANDARD NONELECTRIC,STANDARD ELECTRIC"
234739,38.7767777778,-119.894611111,KIT CARSON CAMPGROUND,12,"TENT ONLY NONELECTRIC,STANDARD NONELECTRIC"
234643,30.695944444400002,-97.82711666670001,TEJAS PARK,13,"TENT ONLY NONELECTRIC,OVERNIGHT SHELTER NONELECTRIC"
233303,33.345,-116.88,FRY CREEK CAMPGROUND,12,STANDARD NONELECTRIC
234756,37.9855555556,-119.916944444,CHERRY VALLEY,45,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
233200,31.4441666667,-93.76972222219999,BOLES FIELD CAMPGROUND,20,"EQUESTRIAN ELECTRIC,STANDARD ELECTRIC"
249999,46.6176555556,-111.640127778,HELLGATE CAMPGROUND AND GROUP USE SHELTER AREA,69,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
250048,40.5550194444,-120.774413889,ASPEN GROVE CAMPGROUND,28,TENT ONLY NONELECTRIC
233389,36.7703,-105.2054,CIMARRON CAMPGROUND,36,"STANDARD NONELECTRIC,EQUESTRIAN NONELECTRIC"
233342,44.2041666667,-85.7961111111,PETERSON BRIDGE,31,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
233375,34.7327777778,-89.3397222222,CHEWALLA LAKE RECREATION AREA,19,"STANDARD NONELECTRIC,STANDARD ELECTRIC"
234789,48.3102138889,-113.96260833299999,LOST JOHNNY POINT CAMPGROUND,21,STANDARD NONELECTRIC
233153,43.497777777799996,-123.493055556,Eagleview Group Campground (Reservation),10,GROUP STANDARD NONELECTRIC
233154,43.383611111099995,-122.94638888899999,Lone Pine Group Campground (Reservation),11,GROUP STANDARD NONELECTRIC
250001,46.6579361111,-111.70771666700001,COURT SHERIFF CAMPGROUND,48,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC,STANDARD ELECTRIC"
233324,36.8313888889,-80.3444444444,ROCKY KNOB CG,110,"TENT ONLY NONELECTRIC,RV NONELECTRIC"
234791,48.2513888889,-113.463611111,DEVIL CREEK CAMPGROUND,13,STANDARD NONELECTRIC
250037,39.3014916667,-111.297238889,ORANGE OLSEN,2,CABIN ELECTRIC
234648,37.4775,-107.54666666700001,VALLECITO CAMPGROUND,36,"STANDARD NONELECTRIC,STANDARD ELECTRIC"
234794,39.6275,-106.2725,GORE CREEK CAMPGROUND,25,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
234718,34.9816666667,-76.94861111109999,FLANNERS BEACH CAMPGROUND,41,"STANDARD ELECTRIC,STANDARD NONELECTRIC"
234737,39.5139111111,-105.71,BURNING BEAR CAMPGROUND,13,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
233378,37.6030555556,-118.998888889,PINE CITY,10,STANDARD NONELECTRIC
233297,48.7288888889,-121.657222222,Swift Creek Campground,24,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC"
234779,44.4919444444,-121.146388889,HAYSTACK CAMPGROUND (EAST SHORE),23,STANDARD NONELECTRIC
234788,48.3052777778,-113.980555556,DORIS CREEK CAMPGROUND,10,STANDARD NONELECTRIC
233246,37.3902777778,-107.54,GRAHAM CREEK CAMPGROUND,15,STANDARD NONELECTRIC
250045,44.357777777799996,-85.8091666667,SEATON CREEK CAMPGROUND,19,"STANDARD NONELECTRIC,GROUP TENT ONLY AREA NONELECTRIC"
234738,39.8880555556,-121.141111111,WHITEHORSE CAMPGROUND,19,"STANDARD NONELECTRIC,EQUESTRIAN NONELECTRIC"
250040,34.3044333333,-110.74535,BLACK CANYON RIM CAMPGROUND,20,RV NONELECTRIC
234712,35.6533333333,-83.5775,SPENCE CABIN,1,CABIN NONELECTRIC
250043,44.7758333333,-115.943888889,PADDY FLAT GUARD STATION,1,CABIN NONELECTRIC
250036,40.9111111111,-109.315277778,GREEN RIVER FLOAT-IN CAMPSITES,17,BOAT IN
233224,31.429166666700002,-110.290555556,REEF TOWNSITE GROUP AREA,1,GROUP STANDARD AREA NONELECTRIC
250002,46.6563583333,-111.734819444,RIVERSIDE CAMPGROUND AND GROUP USE AREA,27,RV NONELECTRIC
250039,39.522216666700004,-111.251036111,MILLER FLAT RESERVOIR CAMPGROUND,4,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC"
233223,32.335,-110.695833333,MOLINO,1,GROUP STANDARD AREA NONELECTRIC
250027,31.9008333333,-109.160833333,PORTAL CCC HOUSE,1,CABIN ELECTRIC
233169,31.7333333333,-110.71666666700001,KENTUCKY CAMP CABIN AND HEADQUARTERS BUILDING,1,CABIN ELECTRIC
234790,46.4866666667,-86.68527777780001,GRAND ISLAND CABINS,2,CABIN NONELECTRIC
233230,44.3538888889,-115.782777778,PEACE VALLEY CAMPGROUND,1,GROUP STANDARD NONELECTRIC
