"PlaceId";"Latitude";"Longitude";"State"
1531;39.62361;-120.61222;"CA"
1532;47.60972;-93.57694;"MN"
1533;46.46;-84.77944;"MI"
1534;47.13583;-94.45667;"MN"
1535;40.59575;-105.84285;"CO"
1536;44.49694;-111.34;"ID"
1537;39.56639;-120.59917;"CA"
1538;40.89278;-109.45417;"UT"
1539;38.95278;-78.73472;"WV"
1540;44.71528;-107.46139;"WY"
1541;39.87944;-106.27722;"CO"
1542;38.71417;-106.22278;"CO"
1543;33.84083;-95.53417;"TX"
1544;45.64028;-105.97611;"MT"
1545;37.74667;-112.58556;"UT"
1546;44.11917;-86.4275;"MI"
1547;40.96556;-110.38722;"UT"
1548;34.73361;-90.06889;"MS"
1549;39.27356;-106.34869;"CO"
1550;41.37722;-123.45139;"CA"
1551;45.93747;-86.70709;"MI"
1552;42.55917;-111.29694;"ID"
1553;48.3325;-113.94944;"MT"
1554;29.18222;-81.7125;"FL"
1555;35.53528;-118.70694;"CA"
1556;36.71889;-118.835;"CA"
1557;36.86222;-119.28861;"CA"
1558;32.41194;-110.73194;"AZ"
1559;47.17833;-114.9075;"MT"
1560;40.92944;-109.47778;"UT"
1561;48.26222;-113.415;"MT"
1562;47.9125;-115.89639;"MT"
1563;48.38194;-114.71;"MT"
1564;39.33194;-105.31667;"CO"
1565;40.23333;-122.91694;"CA"
1566;45.6425;-113.82222;"MT"
1567;44.14833;-106.95306;"WY"
1568;40.64556;-111.64611;"UT"
1569;46.32389;-111.74444;"MT"
1570;42.35111;-112.26444;"ID"
1571;47.19222;-113.49389;"MT"
1572;47.75306;-92.47222;"MN"
1573;38.58278;-106.22;"CO"
1574;45.06806;-116.16694;"ID"
1575;35.45139;-80.07278;"NC"
1576;45.77278;-88.54083;"WI"
1577;45.99472;-112.82306;"MT"
1578;45.69083;-112.425;"MT"
1579;47.01639;-110.49806;"MT"
1580;46.10361;-115.55917;"ID"
1581;48.83611;-115.92917;"MT"
1582;46.44833;-115.33139;"ID"
1583;47.90083;-115.03833;"MT"
1584;46.22917;-113.57083;"MT"
1585;34.81556;-119.09833;"CA"
1586;46.05778;-86.54972;"MI"
1587;31.94615;-96.71671;"TX"
1588;40.05833;-107.44972;"CO"
1589;43.98082;-103.47229;"SD"
1590;36.63972;-93.04583;"MO"
1591;32.79944;-94.59194;"TX"
1592;31.67444;-85.06417;"GA"
1593;38.84944;-120.23111;"CA"
1594;35.91722;-121.465;"CA"
1595;44.35194;-70.98417;"ME"
1596;39.26222;-106.35278;"CO"
1597;44.14083;-114.91111;"ID"
1598;32.11583;-87.38972;"AL"
1599;39.14556;-111.45528;"UT"
1600;40.16889;-111.47528;"UT"
1601;33.35833;-94.19167;"TX"
1602;44.33889;-71.21861;"NH"
1603;37.64889;-119.07361;"CA"
1604;44.28889;-115.03194;"ID"
1605;33.78861;-116.73778;"CA"
1606;31.82611;-99.56583;"TX"
1607;34.27167;-93.20417;"AR"
1608;36.58986;-118.22978;"CA"
1609;36.25833;-92.24056;"AR"
1610;35.52194;-91.9975;"AR"
1611;38.90417;-120.59167;"CA"
1612;40.87861;-93.02667;"IA"
1613;34.23528;-117.20917;"CA"
1614;42.28583;-90.40333;"IL"
1615;39.45139;-88.7625;"IL"
1616;47.1375;-98.0;"ND"
1617;36.23972;-121.47861;"CA"
1618;34.15861;-116.78583;"CA"
1619;38.71361;-123.05639;"CA"
1620;37.90278;-93.32917;"MO"
1621;38.00667;-80.01056;"WV"
1622;40.08694;-99.31556;"NE"
1623;36.04489;-85.76347;"TN"
1624;46.69694;-111.62417;"MT"
1625;41.46139;-111.49694;"UT"
1626;31.96444;-97.41417;"TX"
1627;45.47833;-110.95167;"MT"
1628;33.29861;-94.16806;"TX"
1629;34.29972;-110.99806;"AZ"
1630;41.78417;-123.04306;"CA"
1631;34.34528;-118.00472;"CA"
1632;35.93694;-112.12306;"AZ"
1633;39.8432;-105.52261;"CO"
1634;48.28389;-113.90833;"MT"
1635;46.99778;-111.09833;"MT"
1636;47.74444;-115.38306;"MT"
1637;48.88333;-114.39167;"MT"
1638;43.80722;-115.86472;"ID"
1639;34.23528;-116.88028;"CA"
1640;39.63083;-120.55861;"CA"
1641;40.88944;-109.55917;"UT"
1642;34.31694;-116.68556;"CA"
1643;41.36278;-106.24083;"WY"
1644;46.6825;-110.49472;"MT"
1645;39.05111;-120.46611;"CA"
1646;48.6375;-115.54444;"MT"
1647;45.54583;-111.04972;"MT"
1648;47.35889;-115.76528;"ID"
1649;45.85194;-112.74361;"MT"
1650;45.5475;-110.30778;"MT"
1651;39.12083;-95.45417;"KS"
1652;37.90472;-93.30778;"MO"
1653;46.78833;-93.32833;"MN"
1654;36.5;-99.58333;"OK"
1655;41.98778;-78.91056;"PA"
1656;46.17639;-90.90917;"WI"
1657;33.66194;-82.26083;"GA"
1658;30.80833;-94.15833;"TX"
1659;36.42111;-92.22222;"AR"
1660;43.95444;-71.21389;"NH"
1661;38.19972;-93.51;"MO"
1662;31.27194;-94.40306;"TX"
1663;35.64167;-106.325;"NM"
1664;32.51556;-87.86944;"AL"
1665;39.075;-96.92333;"KS"
1666;30.29861;-96.56806;"TX"
1667;39.21245;-114.96759;"NV"
1668;31.15139;-94.00639;"TX"
1669;34.27;-111.31417;"AZ"
1670;46.25556;-118.84472;"WA"
1671;36.53778;-85.45694;"TN"
1672;36.8725;-85.14667;"KY"
1673;32.95833;-105.73306;"NM"
1674;40.70222;-109.55778;"UT"
1675;42.07056;-112.69139;"ID"
1676;44.18361;-107.2375;"WY"
1677;34.89944;-83.2225;"GA"
1678;40.91167;-109.41111;"UT"
1679;44.46556;-112.02111;"ID"
1680;44.26593;-115.88002;"ID"
1681;36.11833;-98.61444;"OK"
1682;40.13167;-111.52694;"UT"
1683;45.93167;-119.34833;"WA"
1684;35.95694;-96.31528;"OK"
1685;35.29028;-95.38444;"OK"
1686;37.925;-80.25;"WV"
1687;41.4475;-90.87722;"IA"
1688;41.00694;-80.99806;"OH"
1689;35.86778;-95.23361;"OK"
1690;34.02139;-87.26917;"AL"
1691;44.18361;-107.20889;"WY"
1692;42.095;-111.53167;"ID"
1693;42.37;-111.55528;"ID"
1694;36.31194;-115.61611;"NV"
1695;45.84306;-90.27722;"WI"
1696;40.56694;-110.50083;"UT"
1697;44.28;-106.94528;"WY"
1698;41.95167;-90.11083;"IL"
1699;35.3606;-83.91563;"NC"
1700;44.36944;-114.72361;"ID"
1701;38.66354;-89.25822;"IL"
1702;38.80111;-111.68333;"UT"
1703;41.20306;-106.21667;"WY"
1704;38.22917;-95.76667;"KS"
1705;37.6225;-86.45306;"KY"
1706;36.58733;-85.34212;"TN"
1707;47.99528;-91.91389;"MN"
1708;31.07028;-94.12472;"TX"
1709;39.43694;-105.86083;"CO"
1710;44.57028;-116.94639;"ID"
1711;39.7722;-122.35285;"CA"
1712;38.92333;-95.40049;"KS"
1713;42.13861;-111.69472;"ID"
1714;38.36278;-97.09972;"KS"
1715;39.7875;-111.72972;"UT"
1716;39.03056;-105.43111;"CO"
1717;38.07111;-89.00556;"IL"
1718;44.41972;-115.40278;"ID"
1719;38.89569;-79.24625;"WV"
1720;39.57361;-111.175;"UT"
1721;40.55694;-106.58722;"CO"
1722;45.30556;-90.43583;"WI"
1723;43.13472;-122.14306;"OR"
1724;44.25806;-71.50444;"NH"
1725;48.67194;-121.67639;"WA"
1726;42.05472;-123.11444;"OR"
1727;44.43361;-83.61833;"MI"
1728;44.05417;-124.10722;"OR"
1729;47.69111;-121.3925;"WA"
1730;48.525;-113.98361;"MT"
1731;37.60694;-119.0075;"CA"
1732;46.24972;-100.53333;"ND"
1733;37.37417;-106.88667;"CO"
1734;48.07833;-121.7375;"WA"
1735;40.53;-121.56194;"CA"
1736;46.52056;-100.54333;"ND"
1737;37.6;-119.00806;"CA"
1738;37.53472;-107.80583;"CO"
1739;36.02778;-107.95833;"NM"
1740;37.73333;-105.51667;"CO"
1741;47.78444;-116.66556;"ID"
1742;46.90722;-121.02611;"WA"
1743;41.26861;-111.82222;"UT"
1744;47.60639;-116.66861;"ID"
1745;40.44917;-73.99611;"NJ"
1746;35.42611;-82.66556;"NC"
1747;48.21417;-117.05361;"WA"
1748;37.39389;-107.53889;"CO"
1749;32.9975;-97.08917;"TX"
1750;57.75833;-152.49611;"AK"
1751;37.44472;-106.90306;"CO"
1752;46.96889;-121.21;"WA"
1753;48.26833;-121.32833;"WA"
1754;29.09806;-81.65056;"FL"
1755;38.01917;-106.68139;"CO"
1756;40.60359;-74.05881;"NY"
1757;44.46369;-112.02588;"ID"
1758;38.22674;-112.39276;"UT"
1759;32.64444;-109.82583;"AZ"
1760;47.60833;-120.885;"WA"
1761;47.95806;-120.5375;"WA"
1762;42.35889;-122.35694;"OR"
1763;37.70444;-106.64667;"CO"
1764;43.76833;-121.63306;"OR"
1765;48.56389;-116.89333;"ID"
1766;32.64444;-109.82583;"AZ"
1767;47.16472;-113.53111;"MT"
1768;48.88417;-116.16944;"ID"
1769;48.55111;-116.86556;"ID"
1770;42.654;-122.378;"OR"
1771;34.65;-118.76667;"CA"
1772;45.38139;-121.85944;"OR"
1773;46.43833;-86.70833;"MI"
1774;36.39;-93.87693;"AR"
1775;45.2175;-121.38417;"OR"
1776;47.40583;-121.58167;"WA"
1777;30.6775;-97.75917;"TX"
1778;40.88706;-122.76581;"CA"
1779;43.50194;-121.97444;"OR"
1780;36.66472;-118.83167;"CA"
1781;36.21842;-94.01591;"AR"
1782;45.10028;-121.74583;"OR"
1783;36.3343;-93.93358;"AR"
1784;40.92611;-122.91528;"CA"
1785;34.76056;-76.41222;"NC"
1786;36.7225;-81.49056;"VA"
1787;34.69306;-77.08222;"NC"
1788;36.70444;-106.23556;"NM"
1789;40.78556;-122.77167;"CA"
1790;34.89833;-76.25639;"NC"
1791;47.38222;-94.60167;"MN"
1792;38.33278;-108.12528;"CO"
1793;46.76722;-121.79444;"WA"
1794;45.30306;-121.86472;"OR"
1795;44.25694;-122.03889;"OR"
1796;46.22819;-86.597;"MI"
1797;43.61028;-115.93806;"ID"
1798;34.18444;-83.99056;"GA"
1799;47.89778;-121.4025;"WA"
1800;47.39944;-121.09361;"WA"
1801;58.00139;-135.77139;"AK"
1802;45.15889;-122.15167;"OR"
1803;47.37861;-94.52139;"MN"
1804;34.51028;-112.38722;"AZ"
1805;47.72111;-121.39556;"WA"
1806;31.7125;-110.85667;"AZ"
1807;47.29167;-113.56441;"MT"
1808;44.77799;-121.99942;"OR"
1809;40.11528;-120.32111;"CA"
1810;47.29278;-120.69778;"WA"
1811;45.12528;-121.5325;"OR"
1812;47.92546;-113.28617;"MT"
1813;47.90944;-113.83528;"MT"
1814;28.985;-81.61944;"FL"
1815;39.05222;-108.09778;"CO"
1816;57.12972;-135.36278;"AK"
1817;46.73111;-121.57028;"WA"
1818;47.59111;-113.70917;"MT"
1819;48.08361;-121.55639;"WA"
1820;37.14528;-106.88306;"CO"
1821;38.87417;-120.60278;"CA"
1822;39.05222;-108.08111;"CO"
1823;38.21333;-107.52324;"CO"
1824;35.65333;-83.58167;"TN"
1825;44.78306;-122.04861;"OR"
1826;43.44583;-124.24444;"OR"
1827;36.42889;-81.15444;"NC"
1828;48.86139;-117.28833;"WA"
1829;40.15605;-122.20407;"CA"
1830;40.45111;-121.29583;"CA"
1831;40.78873;-110.88496;"UT"
1832;36.41862;-93.8882;"AR"
1833;43.43528;-124.24639;"OR"
1834;48.09556;-121.79028;"WA"
1835;36.93639;-84.84028;"KY"
1836;47.73583;-121.33222;"WA"
1837;46.99556;-121.53333;"WA"
1838;37.91978;-79.01006;"VA"
1839;37.77033;-119.08428;"CA"
1840;43.75806;-122.00389;"OR"
1841;40.40361;-123.46722;"CA"
1842;45.12528;-121.5325;"OR"
1843;44.42;-121.73194;"OR"
1844;46.39167;-86.83806;"MI"
1845;44.16222;-122.15333;"OR"
1846;48.90639;-121.81778;"WA"
1847;44.77917;-111.18028;"MT"
1848;40.85167;-122.81139;"CA"
1849;40.44066;-109.25306;"UT"
1850;48.90306;-121.70167;"WA"
1851;44.45944;-83.77361;"MI"
1852;41.81611;-122.12167;"CA"
1853;39.49056;-120.51556;"CA"
1854;43.90861;-115.69639;"ID"
1855;43.46139;-122.0075;"OR"
1856;43.44778;-124.26222;"OR"
1857;32.60611;-97.45222;"TX"
1858;38.58194;-77.37333;"VA"
1859;42.10731;-111.48892;"ID"
1860;44.53389;-121.60861;"OR"
1861;48.03194;-114.90222;"MT"
1862;44.39361;-122.24389;"OR"
1863;38.05556;-105.06972;"CO"
1864;40.49444;-121.4175;"CA"
1865;43.1325;-122.19444;"OR"
1866;48.2725;-113.81778;"MT"
1867;48.26596;-113.81507;"MT"
1868;43.5875;-122.65528;"OR"
1869;43.70611;-121.25694;"OR"
1870;43.70361;-121.255;"OR"
1871;44.55266;-118.9094;"OR"
1872;44.96444;-118.23194;"OR"
1873;44.79639;-118.49833;"OR"
1874;39.30639;-111.28694;"UT"
1875;42.09611;-111.53306;"ID"
1876;45.11889;-119.34639;"OR"
1877;37.46722;-108.21;"CO"
1878;40.565;-121.30528;"CA"
1879;46.48667;-86.68528;"MI"
1880;36.90444;-119.29361;"CA"
1881;46.48028;-115.28944;"ID"
1882;41.23389;-121.98389;"CA"
1883;46.97778;-121.16556;"WA"
1884;48.08222;-121.53389;"WA"
1885;42.73083;-120.90556;"OR"
1886;42.03306;-124.10333;"OR"
1887;43.80667;-122.59722;"OR"
1888;36.89194;-93.10917;"MO"
1889;44.73599;-111.2313;"MT"
1890;44.36389;-121.98889;"OR"
1891;45.87;-121.62722;"WA"
1892;44.71202;-122.15861;"OR"
1893;41.57333;-123.54306;"CA"
1894;37.99667;-122.975;"CA"
1895;43.69972;-122.43167;"OR"
1896;39.13778;-105.46167;"CO"
1897;46.645;-121.2425;"WA"
1898;37.56833;-108.30222;"CO"
1899;44.41944;-121.73833;"OR"
1900;45.18111;-121.69639;"OR"
1901;45.16583;-122.15139;"OR"
1902;32.12333;-97.49806;"TX"
1903;47.45806;-123.60222;"WA"
1904;45.09583;-121.74722;"OR"
1905;45.38194;-121.83444;"OR"
1906;44.53139;-115.29306;"ID"
1907;46.97444;-121.09528;"WA"
1908;45.07361;-121.95694;"OR"
1909;33.86893;-109.41667;"AZ"
1910;45.19111;-122.20667;"OR"
1911;46.96472;-121.26583;"WA"
1912;43.66139;-124.20556;"OR"
1913;36.13528;-105.52917;"NM"
1914;39.005;-106.35333;"CO"
1915;44.97694;-122.08972;"OR"
1916;47.10694;-120.85278;"WA"
1917;37.35278;-106.52806;"CO"
1918;41.26417;-123.68444;"CA"
1919;48.06194;-121.57417;"WA"
1920;38.65056;-108.67361;"CO"
1921;43.90861;-115.69639;"ID"
1922;48.46583;-121.16778;"WA"
1923;39.73778;-122.84722;"CA"
1924;46.1956;-86.56151;"MI"
1925;38.65056;-108.67361;"CO"
1926;46.45083;-121.78778;"WA"
1927;37.35278;-106.52806;"CO"
1928;56.32472;-132.27806;"AK"
1929;38.13889;-106.45611;"CO"
1930;46.21788;-86.58874;"MI"
1931;37.48806;-106.46861;"CO"
1932;44.50058;-120.38719;"OR"
1933;43.71667;-85.62444;"MI"
1934;44.14361;-114.91972;"ID"
1935;43.46083;-122.03028;"OR"
1936;46.71639;-115.25889;"ID"
1937;46.40278;-113.6875;"MT"
1938;46.41056;-113.70194;"MT"
1939;44.96319;-118.23355;"OR"
1940;46.67389;-121.58778;"WA"
1941;35.63083;-83.1125;"NC"
1942;44.37111;-123.835;"OR"
1943;44.06917;-124.10194;"OR"
1944;42.38472;-122.2125;"OR"
1945;48.78389;-117.27861;"WA"
1946;44.39694;-122.07556;"OR"
1947;39.15343;-96.89666;"KS"
1948;43.91012;-121.7617;"OR"
1949;48.09167;-121.78472;"WA"
1950;44.28111;-124.10028;"OR"
1951;43.63139;-124.21194;"OR"
1952;34.65;-118.76667;"CA"
1953;42.88778;-122.67944;"OR"
1954;46.91583;-121.38444;"WA"
1955;36.4203;-93.85541;"AR"
1956;46.73528;-121.97028;"WA"
1957;44.36722;-124.09111;"OR"
1958;48.22111;-121.57722;"WA"
1959;44.18472;-124.115;"OR"
1960;46.6725;-121.03917;"WA"
1961;44.80528;-122.08222;"OR"
1962;46.125;-117.75278;"WA"
1963;45.28389;-123.95972;"OR"
1964;43.45361;-124.27611;"OR"
1965;48.5325;-121.27167;"WA"
1966;47.75861;-120.425;"WA"
1967;48.8525;-119.05083;"WA"
1968;44.00222;-122.17278;"OR"
1969;42.70833;-122.325;"OR"
1970;42.2475;-124.08417;"OR"
1971;44.39167;-122.36667;"OR"
1972;44.63361;-118.2875;"OR"
1973;42.23667;-124.045;"OR"
1974;44.39306;-123.92528;"OR"
1975;45.09917;-121.74889;"OR"
1976;42.34417;-124.16528;"OR"
1977;47.30694;-121.21889;"WA"
1978;46.25;-117.625;"WA"
1979;43.02333;-121.04389;"OR"
1980;44.40528;-122.00583;"OR"
1981;44.87417;-119.66361;"OR"
1982;48.67528;-121.67778;"WA"
1983;44.79667;-118.49806;"OR"
1984;45.14944;-121.71611;"OR"
1985;44.03861;-122.20278;"OR"
1986;46.96083;-121.27667;"WA"
1987;38.70861;-120.59528;"CA"
1988;45.47639;-118.20889;"OR"
1989;42.37222;-122.19694;"OR"
1990;43.70334;-121.76319;"OR"
1991;43.69306;-122.04167;"OR"
1992;32.67361;-93.30556;"LA"
1993;48.09694;-121.39139;"WA"
1994;43.46556;-122.03139;"OR"
1995;46.24163;-86.64718;"MI"
1996;46.85528;-121.30444;"WA"
1997;43.73694;-121.20028;"OR"
1998;40.59583;-73.88583;"NY"
1999;47.07833;-121.58306;"WA"
2000;43.85667;-124.14611;"OR"
2001;45.15262;-122.10953;"OR"
2002;44.41583;-121.75528;"OR"
2003;45.2225;-121.69222;"OR"
2004;33.34167;-116.87861;"CA"
2005;45.07972;-122.04056;"OR"
2006;45.85611;-121.95694;"WA"
2007;48.24845;-121.19455;"WA"
2008;43.95639;-124.11694;"OR"
2009;45.81972;-121.87972;"WA"
2010;39.35722;-122.65333;"CA"
2011;44.87165;-111.344;"MT"
2012;37.54639;-107.19667;"CO"
2013;43.43528;-124.24639;"OR"
2014;44.07472;-122.22472;"OR"
2015;47.54861;-121.54167;"WA"
2016;46.97333;-121.16306;"WA"
2017;48.75583;-117.40583;"WA"
2018;46.91694;-121.23361;"WA"
2019;31.92639;-109.95556;"AZ"
2020;44.35667;-120.13167;"OR"
2021;44.26056;-119.27583;"OR"
2022;40.86333;-109.80833;"UT"
2023;44.00556;-122.25361;"OR"
2024;31.94637;-109.95534;"AZ"
2025;43.93583;-122.10222;"OR"
2026;46.40361;-121.73639;"WA"
2027;47.28167;-120.58556;"WA"
2028;42.9125;-122.73444;"OR"
2029;42.37764;-122.20808;"OR"
2030;45.78667;-117.83167;"OR"
2031;48.07333;-121.59;"WA"
2032;45.88417;-121.99583;"WA"
2033;37.56028;-79.50889;"VA"
2034;46.67028;-90.04972;"MI"
2035;44.91;-118.265;"OR"
2036;45.35222;-109.89639;"MT"
2037;44.49333;-121.64056;"OR"
2038;48.03694;-90.39389;"MN"
2039;47.425;-94.31639;"MN"
2040;45.27;-121.73444;"OR"
2041;45.10944;-121.79306;"OR"
2042;45.29583;-121.73556;"OR"
2043;44.33083;-115.80417;"ID"
2044;37.57583;-79.53417;"VA"
2045;44.43306;-120.33667;"OR"
2046;60.93056;-149.65889;"AK"
2047;36.09167;-94.37083;"AR"
2048;44.3975;-120.42639;"OR"
2049;45.10944;-121.79306;"OR"
2050;45.1475;-121.74583;"OR"
2051;39.41306;-105.75667;"CO"
2052;46.92569;-121.21417;"WA"
2053;47.45111;-94.48333;"MN"
2054;45.32194;-121.90528;"OR"
2055;47.86306;-90.88528;"MN"
2056;45.04333;-122.06056;"OR"
2057;39.13028;-120.41694;"CA"
2058;45.10806;-122.07389;"OR"
2059;46.33889;-121.64694;"WA"
2060;45.16278;-122.15167;"OR"
2061;60.66083;-144.76278;"AK"
2062;47.83676;-90.77314;"MN"
2063;42.12306;-123.125;"OR"
2064;45.16722;-122.12167;"OR"
2065;44.92806;-115.4775;"ID"
2066;44.05972;-122.21972;"OR"
2067;48.51;-117.27139;"WA"
2068;46.18556;-110.40528;"MT"
2069;48.26194;-121.31722;"WA"
2070;44.49167;-121.14917;"OR"
2071;46.63111;-121.26667;"WA"
2072;46.45083;-121.78778;"WA"
2073;44.27139;-118.40139;"OR"
2074;46.4525;-121.78889;"WA"
2075;43.29278;-122.68694;"OR"
2076;29.04249;-81.82083;"FL"
2077;42.95;-122.84972;"OR"
2078;47.35972;-120.85528;"WA"
2079;45.74611;-114.44333;"MT"
2080;47.50611;-112.89111;"MT"
2081;47.8225;-116.09778;"ID"
2082;35.8075;-118.64333;"CA"
2083;42.14028;-123.45583;"OR"
2084;45.39889;-121.64806;"OR"
2085;46.97389;-121.17111;"WA"
2086;47.55083;-120.76611;"WA"
2087;48.92778;-115.79583;"MT"
2088;45.11278;-121.77528;"OR"
2089;47.35484;-121.24343;"WA"
2090;39.51917;-120.99972;"CA"
2091;44.7133;-122.12403;"OR"
2092;45.26528;-111.10139;"MT"
2093;40.42222;-105.62028;"CO"
2094;45.35667;-111.17139;"MT"
2095;43.16111;-122.13306;"OR"
2096;39.51833;-120.9925;"CA"
2097;60.48917;-149.85778;"AK"
2098;34.17444;-116.86639;"CA"
2099;44.18611;-122.09611;"OR"
2100;46.21194;-113.2725;"MT"
2101;43.96306;-121.79583;"OR"
2102;48.59898;-114.16366;"MT"
2103;37.40028;-107.535;"CO"
2104;38.82333;-120.35889;"CA"
2105;60.48333;-149.97028;"AK"
2106;44.7814;-121.99149;"OR"
2107;43.43528;-124.24639;"OR"
2108;41.22111;-122.91028;"CA"
2109;34.30389;-117.01194;"CA"
2110;39.38444;-120.17222;"CA"
2111;38.8682;-120.39746;"CA"
2112;45.29;-110.54;"MT"
2113;37.63;-118.935;"CA"
2114;60.72528;-149.29556;"AK"
2115;48.49917;-116.89417;"ID"
2116;46.20639;-113.29;"MT"
2117;40.49167;-112.57833;"UT"
2118;45.46222;-110.95861;"MT"
2119;46.42306;-121.47361;"WA"
2120;46.33352;-111.24068;"MT"
2121;48.57361;-118.48917;"WA"
2122;45.53361;-111.015;"MT"
2123;42.11306;-123.03278;"OR"
2124;39.13111;-120.78194;"CA"
2125;39.25278;-120.65167;"CA"
2126;46.20056;-117.56806;"WA"
2127;34.14889;-116.70944;"CA"
2128;46.84139;-110.69417;"MT"
2129;45.15556;-111.55556;"MT"
2130;46.62083;-121.13222;"WA"
2131;45.41;-113.68306;"MT"
2132;35.87389;-118.56861;"CA"
2133;47.45;-113.56639;"MT"
2134;48.22917;-113.33028;"MT"
2135;43.41389;-122.11667;"OR"
2136;48.84583;-115.35833;"MT"
2137;47.68056;-122.9925;"WA"
2138;47.72389;-115.64528;"MT"
2139;45.69389;-113.93417;"MT"
2140;48.77111;-114.27889;"MT"
2141;34.26528;-117.08333;"CA"
2142;41.71028;-79.165;"PA"
2143;45.49167;-109.95833;"MT"
2144;37.65;-118.95917;"CA"
2145;48.02194;-120.64222;"WA"
2146;45.62722;-109.8275;"MT"
2147;46.43417;-115.21917;"ID"
2148;48.85806;-114.5975;"MT"
2149;46.25;-117.61667;"WA"
2150;45.75778;-114.04417;"MT"
2151;55.36639;-132.72583;"AK"
2152;48.74028;-121.59667;"WA"
2153;37.12583;-118.4325;"CA"
2154;44.3775;-121.87083;"OR"
2155;37.59917;-118.99694;"CA"
2156;47.39833;-121.09861;"WA"
2157;43.99778;-121.78667;"OR"
2158;45.94472;-121.75833;"WA"
2159;46.99028;-121.09778;"WA"
2160;41.84306;-123.93056;"CA"
2161;34.26722;-117.16333;"CA"
2162;46.34;-115.30667;"ID"
2163;37.65;-118.96167;"CA"
2164;40.30889;-121.42667;"CA"
2165;47.63333;-116.27944;"ID"
2166;37.78306;-119.12639;"CA"
2167;46.67556;-121.07639;"WA"
2168;39.37778;-120.16056;"CA"
2169;46.0227;-114.17814;"MT"
2170;45.15556;-111.55556;"MT"
2171;45.02222;-122.06944;"OR"
2172;43.45444;-124.26722;"OR"
2173;48.90222;-121.91806;"WA"
2174;48.67194;-121.67861;"WA"
2175;46.45083;-121.78778;"WA"
2176;46.63806;-114.29917;"MT"
2177;47.67806;-120.73083;"WA"
2178;38.82694;-120.39;"CA"
2179;36.12417;-118.54972;"CA"
2180;45.635;-114.91278;"ID"
2181;36.1875;-118.6625;"CA"
2182;39.63306;-120.63778;"CA"
2183;48.86139;-117.28278;"WA"
2184;46.42972;-121.98694;"WA"
2185;38.88306;-120.4;"CA"
2186;45.62389;-114.30194;"MT"
2187;46.28083;-121.59861;"WA"
2188;35.70139;-118.45444;"CA"
2189;40.87194;-122.38806;"CA"
2190;47.4527;-113.6052;"MT"
2191;38.975;-120.39167;"CA"
2192;43.95639;-124.11694;"OR"
2193;45.95;-121.93667;"WA"
2194;38.98333;-120.33;"CA"
2195;47.03194;-116.57194;"ID"
2196;38.90417;-120.5875;"CA"
2197;39.48556;-120.54778;"CA"
2198;47.41194;-121.44278;"WA"
2199;45.96944;-121.66083;"WA"
2200;33.79167;-116.73194;"CA"
2201;42.40583;-122.39111;"OR"
2202;39.5675;-120.74472;"CA"
2203;48.71417;-121.69361;"WA"
2204;43.54343;-122.36638;"OR"
2205;45.765;-114.28056;"MT"
2206;48.72278;-121.67222;"WA"
2207;33.57611;-116.45472;"CA"
2208;47.38556;-115.39556;"MT"
2209;46.97917;-112.49472;"MT"
2210;41.29861;-123.36389;"CA"
2211;32.8875;-116.44083;"CA"
2212;44.96222;-118.23056;"OR"
2213;48.07056;-121.65556;"WA"
2214;48.36806;-116.185;"ID"
2215;47.84444;-116.25222;"ID"
2216;45.34222;-110.23222;"MT"
2217;37.9642;-119.2724;"CA"
2218;43.72833;-121.42333;"OR"
2219;34.225;-116.91417;"CA"
2220;47.34972;-121.10333;"WA"
2221;48.94028;-116.68833;"ID"
2222;47.33222;-115.34333;"MT"
2223;45.05028;-117.43556;"OR"
2224;42.59389;-124.12833;"OR"
2225;45.20557;-112.64254;"MT"
2226;43.31278;-122.19722;"OR"
2227;48.10972;-115.78139;"MT"
2228;47.99333;-123.0825;"WA"
2229;46.125;-117.375;"WA"
2230;43.90487;-122.08333;"OR"
2231;47.83889;-121.27167;"WA"
2232;34.27333;-116.97056;"CA"
2233;47.96389;-112.80722;"MT"
2234;45.54111;-110.91944;"MT"
2235;46.44861;-112.96;"MT"
2236;47.80278;-116.00944;"ID"
2237;42.625;-124.125;"OR"
2238;42.31417;-120.15556;"OR"
2239;48.5625;-115.91694;"MT"
2240;46.14489;-115.97792;"ID"
2241;55.43389;-131.68333;"AK"
2242;45.1625;-109.39167;"MT"
2243;40.21694;-121.16778;"CA"
2244;34.15861;-116.78583;"CA"
2245;43.88389;-124.14306;"OR"
2246;44.86139;-111.37278;"MT"
2247;37.79694;-119.06167;"CA"
2248;37.34417;-119.33111;"CA"
2249;39.54944;-120.31639;"CA"
2250;40.54785;-120.78306;"CA"
2251;41.87194;-123.84667;"CA"
2252;37.64917;-118.95528;"CA"
2253;39.48556;-120.55028;"CA"
2254;44.58778;-121.44861;"OR"
2255;37.36278;-119.53861;"CA"
2256;43.23556;-122.92139;"OR"
2257;39.47056;-120.11639;"CA"
2258;40.0175;-121.07306;"CA"
2259;45.05833;-109.41222;"MT"
2260;39.86556;-120.16611;"CA"
2261;45.05611;-109.41278;"MT"
2262;37.26028;-119.35278;"CA"
2263;37.30056;-119.54139;"CA"
2264;38.93167;-78.32083;"VA"
2265;32.88722;-116.44639;"CA"
2266;36.78111;-118.90278;"CA"
2267;38.1875;-119.9875;"CA"
2268;45.10139;-109.30222;"MT"
2269;43.34028;-122.72639;"OR"
